iso3,outcome,factor,sex_name,age_name,paf,deaths_attr,deaths_lo,deaths_hi,glp1_channel,convergence
GLB,IschStroke,fiber,Male,50-54 years,0.0228032311367347,782.5628299877924,-26.606663414354266,2344.7053486656832,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,55-59 years,0.0146907677549575,821.300995089039,-29.011783850886484,2504.7972968414097,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,60-64 years,0.0113567257496683,1349.0480507972309,-26.038365507242418,4005.027630054649,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,65-69 years,0.0077942877525217,1361.7760939382806,-28.89643696519492,4265.129090017039,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,70-74 years,0.0059451468738091,1496.4083737188273,-31.14024479353787,4481.105222061581,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,75-79 years,0.0043071902247112,1104.2772004526785,-109.75508326588536,4014.037393951133,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,80-84 years,0.0024313603227914,695.6662534603181,-1122.2826257963131,3681.637242525782,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,85-89 years,0.0025992434139102,604.4746273151587,-997.108903960236,3406.817070940516,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,90-94 years,0.0029605124216402,344.48510676087056,-599.75545128764,1863.10890276826,纯直接效应-结构不可及,0.0
GLB,IschStroke,fiber,Male,95+ years,0.0032440491662479,122.16003265487196,-206.6280736255272,615.3765952055675,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,25-29 years,0.0175414901641693,0.0010922447742681,-4.489317084693766e-05,0.0038640011872423,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,30-34 years,0.0155933081150534,0.001744618320913,-7.464330521905474e-05,0.0067189674124215,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,35-39 years,0.0138787915938209,0.0030412699397234,-0.0001271639614732,0.0110706843062051,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,40-44 years,0.009428948982999,0.0041579793191304,-0.0001521623532898,0.017355556056348,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,45-49 years,0.0054296308984693,0.0070406884104336,-0.0001918533607222,0.0297456216164468,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,50-54 years,0.0029982740152013,0.00850906431579,-0.0002076869462109,0.0423870502125689,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,55-59 years,0.0016740686139189,0.0088208884965561,-0.0002918981732408,0.0469964822231092,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,60-64 years,0.0011443239724046,0.0204029450580946,-0.0001732432257325,0.1056692576372693,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,65-69 years,0.0010873981629292,0.0328789728784428,-0.0002788226216608,0.1605679949185295,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,70-74 years,0.0010130741823045,0.0666403962960716,-0.0005599832884288,0.3174348203713687,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,75-79 years,0.0008994076353156,0.0681452086675751,-0.0032379277680307,0.3355699892884698,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,80-84 years,0.0007088298944535,0.0867657904801789,-0.1395518976197427,0.5848779475096968,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,85-89 years,0.0007402345106759,0.1065129536816569,-0.1673303726514696,0.7397426992729504,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,90-94 years,0.0007521792687918,0.0813794935161997,-0.1272629624696711,0.5730622982361349,纯直接效应-结构不可及,0.0
ISR,IschStroke,fiber,Male,95+ years,0.000756305322135,0.0410331904383763,-0.0622248864516172,0.2948858712396743,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,25-29 years,0.0601017585333349,0.0053677339570095,-0.0001724648082688,0.0132173597748666,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,30-34 years,0.0559998261224482,0.0128772305293379,-0.0003856472413948,0.0337881169660331,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,35-39 years,0.0521632430155371,0.0209286101889454,-0.000642477801575,0.0566100498975663,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,40-44 years,0.0383566363749752,0.0380432025998069,-0.0014402515933202,0.1057680577258801,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,45-49 years,0.0252116876413624,0.0326989116853809,-0.0014452910596995,0.0980415939846225,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,50-54 years,0.0160118376883743,0.0396988767143472,-0.0019720662965132,0.1335807297281404,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,55-59 years,0.0086936969731129,0.0526723363175962,-0.0051556917503475,0.1846847045544883,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,60-64 years,0.0074022932586345,0.0999260250762709,-0.0019775070692601,0.3572046435895216,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,65-69 years,0.0063944878369148,0.133029087720249,-0.0027646694502124,0.4523580820135071,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,70-74 years,0.0053301013203745,0.2536870642119297,-0.0045002885720684,0.8203089594347353,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,75-79 years,0.0041952576355418,0.3810533779438759,-0.0267529750155258,1.3914596829053787,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,80-84 years,0.0025857221633073,0.4199389805349998,-0.7927555824481081,2.2611149417140046,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,85-89 years,0.0026526027789252,0.4974111942219874,-0.9099348983196824,2.659283127651361,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,90-94 years,0.002678753913973,0.4096899235319592,-0.7605047095278652,2.1099397789612286,纯直接效应-结构不可及,0.0
NZL,IschStroke,fiber,Male,95+ years,0.0026869535017433,0.186012451652002,-0.324920353266148,1.0542091501164703,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,25-29 years,0.0132268753177938,0.0141261627395555,-0.0006860900505995,0.0500286189283767,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,30-34 years,0.011651345027637,0.0326849778385059,-0.0018230130170044,0.116523883245784,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,35-39 years,0.0102952991073744,0.0725419909110558,-0.0036611779988777,0.2694963633723101,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,40-44 years,0.0068501026311749,0.1132533916471594,-0.0053000641854948,0.4352390117157076,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,45-49 years,0.003787766165934,0.2081191175231833,-0.0075283449948187,0.8880844543411288,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,50-54 years,0.001990295140931,0.237103503877685,-0.0077489088826676,1.2332366086872582,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,55-59 years,0.0010551775208477,0.1931169179077851,-0.0066511456864736,1.1904114372386505,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,60-64 years,0.000708079262328,0.3961482030231561,-0.0032974415060635,2.376974071269601,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,65-69 years,0.0006963027531185,0.8046910072105363,-0.0072370161530918,4.431503290610753,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,70-74 years,0.0006735476758774,1.413161697374031,-0.0119547979074053,7.047430095266523,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,75-79 years,0.0006223443305743,1.3205373148043436,-0.0685082544936237,7.037472899339019,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,80-84 years,0.0005354931166184,1.4534340760154192,-2.3813261088378503,10.940140557728252,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,85-89 years,0.0005562695864662,1.3832693857506313,-2.1405446297456665,9.423053060582534,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,90-94 years,0.0005648587821316,0.705582482535501,-1.0901592976335193,4.908202371266201,纯直接效应-结构不可及,0.0
ROU,IschStroke,fiber,Male,95+ years,0.0005674415969272,0.1717830739947627,-0.2748308066394253,1.1764753399804035,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,75-79 years,0.0068105667999132,1.8005416472835387,-0.198133204158902,5.998199215610558,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,80-84 years,0.0020202668046053,0.966731066300212,-1.8261716775296115,6.235837492154757,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,85-89 years,0.0023183009218184,1.4701914178675637,-2.7641505684596543,9.2411200771853,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,90-94 years,0.0039754820647298,2.3245197812842058,-3.871543950567096,12.77874154240488,纯直接效应-结构不可及,0.0
AUS,IschStroke,fiber,Male,95+ years,0.0040040265711106,1.281066223911896,-1.9706650025721348,6.598621891316853,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,25-29 years,0.0037819477302179,0.0545980398991654,-0.0012362550424463,0.3347089643643945,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,30-34 years,0.0032065374884762,0.074594603461675,-0.0016994721704338,0.4733328590076473,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,35-39 years,0.0025973196182831,0.0735298912663578,-0.0011077393207218,0.4891740942305396,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,40-44 years,0.001564819704418,0.0761105421640615,-0.0008927793608478,0.5277811857936762,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,45-49 years,0.0007766049851244,0.0894182840466847,-0.0005163619990051,0.6641294911792329,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,50-54 years,0.0003659482865721,0.0632830436767247,-0.0001305286823801,0.535144403018536,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,55-59 years,0.0001833195843355,0.0457494869095511,-3.666488703996104e-05,0.3948212285975719,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,60-64 years,0.0001216642881552,0.0707449111053195,-3.3730670676910435e-05,0.6105251618405463,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,65-69 years,0.0001248053181774,0.0941133597478144,-6.250217192789439e-05,0.7728581472298409,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,70-74 years,0.000129249897828,0.150624175499312,-0.0001453121311775,1.14390759181209,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,75-79 years,0.0001276703181833,0.1765483108691826,-0.0022811843866641,1.5644035250027182,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,80-84 years,0.0001207075556313,0.1949891292333853,-0.2624705508342131,1.7152708308027478,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,85-89 years,0.0001321263471467,0.1842991741073087,-0.2526067691674951,1.6258937705971332,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,90-94 years,0.0001384974564971,0.1233807588978804,-0.1657363793622344,1.0554751581316328,纯直接效应-结构不可及,0.0
MEX,IschStroke,fiber,Male,95+ years,0.0001382362699138,0.0423908720932085,-0.0663418568543348,0.3761361812296609,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,25-29 years,0.0013010541758253,0.0127092974135173,-8.551910432877005e-05,0.0909769872886808,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,30-34 years,0.0010320351491295,0.0142117174036298,-4.857005092797088e-05,0.1097748812605524,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,35-39 years,0.0008206143986384,0.020692731282959,-3.189772226736079e-05,0.160450064336087,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,40-44 years,0.0005280391701496,0.0251042335118422,-6.135019547632069e-06,0.1797592598471559,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,45-49 years,0.0002081965240505,0.0194441039997294,-1.865130205758e-06,0.1876875997020692,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,50-54 years,8.559535741379014e-05,0.0155045407627648,-5.805847861658559e-07,0.1331863364512307,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,55-59 years,4.891373334409991e-05,0.0158558414324536,-1.6273081899090536e-07,0.1500541373103092,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,60-64 years,2.212898714315913e-05,0.0161309336415688,-1.585504877454366e-07,0.1668002698306912,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,65-69 years,3.520776673840145e-05,0.0404732242773535,-5.066092743453934e-07,0.3645003034059941,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,70-74 years,2.9718208059777644e-05,0.0554423912898128,-1.2718375117922147e-06,0.4595463759871849,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,75-79 years,3.342064778451956e-05,0.0826539608406157,-0.0001426604149689,0.895580169332048,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,80-84 years,4.102174182789885e-05,0.1148843719658397,-0.1209241592932414,1.1935442552293507,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,85-89 years,5.286986196837002e-05,0.1347835723802607,-0.1485563345861436,1.2300519626346742,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,90-94 years,4.764133527455454e-05,0.0586167289630146,-0.069765321890397,0.6133863744627867,纯直接效应-结构不可及,0.0
TUR,IschStroke,fiber,Male,95+ years,4.828528083959428e-05,0.0080278634971147,-0.0082464102181191,0.0910761713686924,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,25-29 years,0.2079299888504351,2.647288681578044,-0.0930590612818973,8.621185370637322,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,30-34 years,0.2058959794165852,7.167238714992736,-0.2526083912814374,23.9644403415306,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,35-39 years,0.2038792476933299,9.703984019288391,-0.2808733100420021,28.66495469617486,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,40-44 years,0.1688488466539087,14.014890806388667,-0.4214525492987342,44.073858377964605,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,45-49 years,0.1343781802358328,26.055630854078284,-0.7381263955108948,84.40240075156115,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,50-54 years,0.1045161023642485,41.23965802299325,-1.0393873833868632,122.21774144065932,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,55-59 years,0.0808551761668681,43.70795709833451,-1.0523663889294674,126.55678144811436,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,60-64 years,0.0626358576102826,116.9220137610309,-2.548266414254364,322.56635002404767,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,65-69 years,0.0481425463752534,122.24722029823062,-2.701856227905591,345.9263323429189,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,70-74 years,0.0350583204639025,125.66749879393343,-2.788467519928681,364.76681238493495,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,75-79 years,0.0236476652940583,80.51513962464736,-9.175774418888516,276.139432196633,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,80-84 years,0.0103281413984401,46.56705601965077,-86.28764857522735,217.2405576285749,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,85-89 years,0.0103721716473001,26.07701728738602,-59.02192356655023,126.51668189912093,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,90-94 years,0.0103883481118485,9.506465519292863,-25.17439062919251,47.36064421603773,纯直接效应-结构不可及,0.0
BGD,IschStroke,fiber,Male,95+ years,0.0103939833913621,2.5170374121074515,-5.841553860680909,12.760386955577609,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Male,25-29 years,0.0429614983939142,0.368109424482793,-0.0219578300417372,1.089322660074285,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Male,30-34 years,0.0401149497180698,0.6683673212080132,-0.0373475590094222,2.0345015666156754,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Male,35-39 years,0.0366780442073543,0.7699120392146798,-0.0409210816713984,2.30349995864451,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Male,40-44 years,0.0261560024274233,0.7313866132894111,-0.0386563600148728,2.434332826061544,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Male,45-49 years,0.0163905748655779,1.0446803905067346,-0.0527720822922766,3.778990246342688,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Male,50-54 years,0.0100232949462806,0.9694759903272304,-0.0419317972218268,3.4351929362961884,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Male,55-59 years,0.0062756288135117,1.107810648255754,-0.066651170597793,4.309096218522268,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Male,60-64 years,0.0044541763961181,3.777598115757451,-0.0502794257588852,13.559079426753687,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Male,65-69 years,0.0038929403863876,4.162015869351612,-0.0626029204252108,14.731671028572244,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Male,70-74 years,0.0033063067327897,3.824781117962184,-0.053508525778636,14.57461169620089,纯直接效应-结构不可及,0.0
ZAF,IschStroke,fiber,Male,75-79 years,0.0027513204057276,3.0754385062772807,-0.1845394657796057,13.023094423795246,纯直接效应-结构不可及,0.0
