outcome,iso3,coverage,PAF_diet,share_reach,flow_available,pif_med_pop,pif_resid_pop,averted_med_raw,averted_med_samebase,spillover_nondiet,averted_resid_samebase,flow_ratio
IschStroke,TUR,0.1,0.06001202049190889,0.7718023255813954,True,0.005115301017633777,0.010385611157014031,0.08523794026104232,0.08523794026104232,0.0,0.17305884840878288,0.11044011845498515
IschStroke,TUR,0.2,0.06001202049190889,0.7718023255813954,True,0.010230602035267555,0.020771222314028063,0.17047588052208465,0.17047588052208465,0.0,0.34611769681756577,0.2208802369099703
IschStroke,TUR,0.5,0.06001202049190889,0.7718023255813954,True,0.02557650508816888,0.05192805578507015,0.4261897013052115,0.4261897013052115,0.0,0.8652942420439143,0.5522005922749256
IschStroke,USA,0.05,0.09018049008616769,0.607018733576333,True,0.002334313967251471,0.0047393647213893495,0.02588491108244176,0.02588491108244176,0.0,0.05255421340980598,0.042642689015439945
IschStroke,USA,0.1,0.09018049008616769,0.607018733576333,True,0.004668627934502942,0.009478729442778699,0.05176982216488352,0.05176982216488352,0.0,0.10510842681961197,0.08528537803087989
IschStroke,USA,0.2,0.09018049008616769,0.607018733576333,True,0.009337255869005884,0.018957458885557398,0.10353964432976703,0.10353964432976703,0.0,0.21021685363922393,0.17057075606175978
IschStroke,USA,0.5,0.09018049008616769,0.607018733576333,True,0.02334313967251471,0.04739364721389349,0.2588491108244176,0.2588491108244176,0.0,0.5255421340980598,0.42642689015439944
IschStroke,ZAF,0.05,0.10548284757994124,0.2231404958677686,True,0.0019261090305188878,0.003910585001356529,0.01825992637389853,0.01825992637389853,0.0,0.037073183850036405,0.08183152189784156
IschStroke,ZAF,0.1,0.10548284757994124,0.2231404958677686,True,0.0038522180610377757,0.007821170002713058,0.03651985274779706,0.03651985274779706,0.0,0.07414636770007281,0.1636630437956831
IschStroke,ZAF,0.2,0.10548284757994124,0.2231404958677686,True,0.007704436122075551,0.015642340005426116,0.07303970549559412,0.07303970549559412,0.0,0.14829273540014562,0.3273260875913662
IschStroke,ZAF,0.5,0.10548284757994124,0.2231404958677686,True,0.019261090305188876,0.039105850013565285,0.18259926373898527,0.18259926373898527,0.0,0.370731838500364,0.8183152189784154
T2D,AUS,0.05,0.3485712936278227,0.9758211678832117,True,,,,0.9758211678832117,,,1.0
T2D,AUS,0.1,0.3485712936278227,0.9758211678832117,True,,,,0.9758211678832117,,,1.0
T2D,AUS,0.2,0.3485712936278227,0.9758211678832117,True,,,,0.9758211678832117,,,1.0
T2D,AUS,0.5,0.3485712936278227,0.9758211678832117,True,,,,0.9758211678832117,,,1.0
T2D,BGD,0.05,0.2882163243215705,0.9222828204129334,True,,,,0.9222828204129334,,,1.0
T2D,BGD,0.1,0.2882163243215705,0.9222828204129334,True,,,,0.9222828204129334,,,1.0
T2D,BGD,0.2,0.2882163243215705,0.9222828204129334,True,,,,0.9222828204129334,,,1.0
T2D,BGD,0.5,0.2882163243215705,0.9222828204129334,True,,,,0.9222828204129334,,,1.0
T2D,BGR,0.05,0.2744078992724654,0.9705882352941176,True,,,,0.9705882352941176,,,1.0
T2D,BGR,0.1,0.2744078992724654,0.9705882352941176,True,,,,0.9705882352941176,,,1.0
T2D,BGR,0.2,0.2744078992724654,0.9705882352941176,True,,,,0.9705882352941176,,,1.0
T2D,BGR,0.5,0.2744078992724654,0.9705882352941176,True,,,,0.9705882352941176,,,1.0
T2D,BRA,0.05,0.22385244690066028,0.9703060480932718,True,,,,0.9703060480932718,,,1.0
T2D,BRA,0.1,0.22385244690066028,0.9703060480932718,True,,,,0.9703060480932718,,,1.0
T2D,BRA,0.2,0.22385244690066028,0.9703060480932718,True,,,,0.9703060480932718,,,1.0
T2D,BRA,0.5,0.22385244690066028,0.9703060480932718,True,,,,0.9703060480932718,,,1.0
T2D,CAN,0.05,0.31280709849580535,0.9855380689068481,True,,,,0.9855380689068481,,,1.0
T2D,CAN,0.1,0.31280709849580535,0.9855380689068481,True,,,,0.9855380689068481,,,1.0
T2D,CAN,0.2,0.31280709849580535,0.9855380689068481,True,,,,0.9855380689068481,,,1.0
T2D,CAN,0.5,0.31280709849580535,0.9855380689068481,True,,,,0.9855380689068481,,,1.0
T2D,CHN,0.05,0.2115194099748796,0.9782961360731491,True,,,,0.9782961360731491,,,1.0
T2D,CHN,0.1,0.2115194099748796,0.9782961360731491,True,,,,0.9782961360731491,,,1.0
T2D,CHN,0.2,0.2115194099748796,0.9782961360731491,True,,,,0.9782961360731491,,,1.0
T2D,CHN,0.5,0.2115194099748796,0.9782961360731491,True,,,,0.9782961360731491,,,1.0
T2D,DEU,0.05,0.33262275342916603,0.9786207652669663,True,,,,0.9786207652669663,,,1.0
T2D,DEU,0.1,0.33262275342916603,0.9786207652669663,True,,,,0.9786207652669663,,,1.0
T2D,DEU,0.2,0.33262275342916603,0.9786207652669663,True,,,,0.9786207652669663,,,1.0
T2D,DEU,0.5,0.33262275342916603,0.9786207652669663,True,,,,0.9786207652669663,,,1.0
T2D,EGY,0.05,0.10133829800361915,0.9896869244935543,True,,,,0.9896869244935543,,,1.0
T2D,EGY,0.1,0.10133829800361915,0.9896869244935543,True,,,,0.9896869244935543,,,1.0
T2D,EGY,0.2,0.10133829800361915,0.9896869244935543,True,,,,0.9896869244935543,,,1.0
T2D,EGY,0.5,0.10133829800361915,0.9896869244935543,True,,,,0.9896869244935543,,,1.0
T2D,GBR,0.05,0.3404260129739302,0.9790782292298362,True,,,,0.9790782292298362,,,1.0
T2D,GBR,0.1,0.3404260129739302,0.9790782292298362,True,,,,0.9790782292298362,,,1.0
T2D,GBR,0.2,0.3404260129739302,0.9790782292298362,True,,,,0.9790782292298362,,,1.0
T2D,GBR,0.5,0.3404260129739302,0.9790782292298362,True,,,,0.9790782292298362,,,1.0
T2D,GLB,0.05,0.2105322546801017,0.9670857423190383,True,,,,0.9670857423190383,,,1.0
T2D,GLB,0.1,0.2105322546801017,0.9670857423190383,True,,,,0.9670857423190383,,,1.0
T2D,GLB,0.2,0.2105322546801017,0.9670857423190383,True,,,,0.9670857423190383,,,1.0
T2D,GLB,0.5,0.2105322546801017,0.9670857423190383,True,,,,0.9670857423190383,,,1.0
T2D,IND,0.05,0.17645942072763654,0.9625704582229414,True,,,,0.9625704582229414,,,1.0
T2D,IND,0.1,0.17645942072763654,0.9625704582229414,True,,,,0.9625704582229414,,,1.0
T2D,IND,0.2,0.17645942072763654,0.9625704582229414,True,,,,0.9625704582229414,,,1.0
T2D,IND,0.5,0.17645942072763654,0.9625704582229414,True,,,,0.9625704582229414,,,1.0
T2D,ISR,0.05,0.24780404091613534,0.9855643044619422,True,,,,0.9855643044619422,,,1.0
T2D,ISR,0.1,0.24780404091613534,0.9855643044619422,True,,,,0.9855643044619422,,,1.0
T2D,ISR,0.2,0.24780404091613534,0.9855643044619422,True,,,,0.9855643044619422,,,1.0
T2D,ISR,0.5,0.24780404091613534,0.9855643044619422,True,,,,0.9855643044619422,,,1.0
T2D,JPN,0.05,0.30858282715636975,0.9537227094607202,True,,,,0.9537227094607202,,,1.0
T2D,JPN,0.1,0.30858282715636975,0.9537227094607202,True,,,,0.9537227094607202,,,1.0
T2D,JPN,0.2,0.30858282715636975,0.9537227094607202,True,,,,0.9537227094607202,,,1.0
T2D,JPN,0.5,0.30858282715636975,0.9537227094607202,True,,,,0.9537227094607202,,,1.0
T2D,MEX,0.05,0.2348173698542984,0.9956571615863651,True,,,,0.9956571615863651,,,1.0
T2D,MEX,0.1,0.2348173698542984,0.9956571615863651,True,,,,0.9956571615863651,,,1.0
T2D,MEX,0.2,0.2348173698542984,0.9956571615863651,True,,,,0.9956571615863651,,,1.0
T2D,MEX,0.5,0.2348173698542984,0.9956571615863651,True,,,,0.9956571615863651,,,1.0
T2D,NGA,0.05,0.13665220109212373,0.9965004374453194,True,,,,0.9965004374453194,,,1.0
T2D,NGA,0.1,0.13665220109212373,0.9965004374453194,True,,,,0.9965004374453194,,,1.0
T2D,NGA,0.2,0.13665220109212373,0.9965004374453194,True,,,,0.9965004374453194,,,1.0
T2D,NGA,0.5,0.13665220109212373,0.9965004374453194,True,,,,0.9965004374453194,,,1.0
T2D,NZL,0.05,0.316211834337836,0.9767441860465116,True,,,,0.9767441860465116,,,1.0
T2D,NZL,0.1,0.316211834337836,0.9767441860465116,True,,,,0.9767441860465116,,,1.0
T2D,NZL,0.2,0.316211834337836,0.9767441860465116,True,,,,0.9767441860465116,,,1.0
T2D,NZL,0.5,0.316211834337836,0.9767441860465116,True,,,,0.9767441860465116,,,1.0
T2D,ROU,0.05,0.2721625328598921,0.9901960784313726,True,,,,0.9901960784313726,,,1.0
T2D,ROU,0.1,0.2721625328598921,0.9901960784313726,True,,,,0.9901960784313726,,,1.0
T2D,ROU,0.2,0.2721625328598921,0.9901960784313726,True,,,,0.9901960784313726,,,1.0
T2D,ROU,0.5,0.2721625328598921,0.9901960784313726,True,,,,0.9901960784313726,,,1.0
T2D,TUR,0.05,0.1309838863349467,0.9932375316990701,True,,,,0.9932375316990701,,,1.0
T2D,TUR,0.1,0.1309838863349467,0.9932375316990701,True,,,,0.9932375316990701,,,1.0
T2D,TUR,0.2,0.1309838863349467,0.9932375316990701,True,,,,0.9932375316990701,,,1.0
T2D,TUR,0.5,0.1309838863349467,0.9932375316990701,True,,,,0.9932375316990701,,,1.0
T2D,USA,0.05,0.3940317389129469,0.9846657477601654,True,,,,0.9846657477601654,,,1.0
T2D,USA,0.1,0.3940317389129469,0.9846657477601654,True,,,,0.9846657477601654,,,1.0
T2D,USA,0.2,0.3940317389129469,0.9846657477601654,True,,,,0.9846657477601654,,,1.0
T2D,USA,0.5,0.3940317389129469,0.9846657477601654,True,,,,0.9846657477601654,,,1.0
T2D,ZAF,0.05,0.237825233625018,0.9793836805555556,True,,,,0.9793836805555556,,,1.0
T2D,ZAF,0.1,0.237825233625018,0.9793836805555556,True,,,,0.9793836805555556,,,1.0
T2D,ZAF,0.2,0.237825233625018,0.9793836805555556,True,,,,0.9793836805555556,,,1.0
T2D,ZAF,0.5,0.237825233625018,0.9793836805555556,True,,,,0.9793836805555556,,,1.0
ICH,AUS,0.05,0.004112494328093274,0.30097087378640774,False,,,,0.30097087378640774,,,1.0
ICH,AUS,0.1,0.004112494328093274,0.30097087378640774,False,,,,0.30097087378640774,,,1.0
ICH,AUS,0.2,0.004112494328093274,0.30097087378640774,False,,,,0.30097087378640774,,,1.0
ICH,AUS,0.5,0.004112494328093274,0.30097087378640774,False,,,,0.30097087378640774,,,1.0
ICH,BGD,0.05,0.2046149313910481,0.19409937888198758,False,,,,0.19409937888198758,,,1.0
ICH,BGD,0.1,0.2046149313910481,0.19409937888198758,False,,,,0.19409937888198758,,,1.0
ICH,BGD,0.2,0.2046149313910481,0.19409937888198758,False,,,,0.19409937888198758,,,1.0
ICH,BGD,0.5,0.2046149313910481,0.19409937888198758,False,,,,0.19409937888198758,,,1.0
ICH,BGR,0.05,0.17612956348628,0.7321428571428571,False,,,,0.7321428571428571,,,1.0
ICH,BGR,0.1,0.17612956348628,0.7321428571428571,False,,,,0.7321428571428571,,,1.0
ICH,BGR,0.2,0.17612956348628,0.7321428571428571,False,,,,0.7321428571428571,,,1.0
ICH,BGR,0.5,0.17612956348628,0.7321428571428571,False,,,,0.7321428571428571,,,1.0
ICH,BRA,0.05,0.06148192235248255,0.45295404814004375,False,,,,0.45295404814004375,,,1.0
ICH,BRA,0.1,0.06148192235248255,0.45295404814004375,False,,,,0.45295404814004375,,,1.0
ICH,BRA,0.2,0.06148192235248255,0.45295404814004375,False,,,,0.45295404814004375,,,1.0
ICH,BRA,0.5,0.06148192235248255,0.45295404814004375,False,,,,0.45295404814004375,,,1.0
ICH,CAN,0.05,0.041229882334852926,0.5321285140562249,False,,,,0.5321285140562249,,,1.0
ICH,CAN,0.1,0.041229882334852926,0.5321285140562249,False,,,,0.5321285140562249,,,1.0
ICH,CAN,0.2,0.041229882334852926,0.5321285140562249,False,,,,0.5321285140562249,,,1.0
ICH,CAN,0.5,0.041229882334852926,0.5321285140562249,False,,,,0.5321285140562249,,,1.0
ICH,CHN,0.05,0.16290716013184767,0.7361221024169882,False,,,,0.7361221024169882,,,1.0
ICH,CHN,0.1,0.16290716013184767,0.7361221024169882,False,,,,0.7361221024169882,,,1.0
ICH,CHN,0.2,0.16290716013184767,0.7361221024169882,False,,,,0.7361221024169882,,,1.0
ICH,CHN,0.5,0.16290716013184767,0.7361221024169882,False,,,,0.7361221024169882,,,1.0
ICH,DEU,0.05,0.03179418098049374,0.5028449502133713,False,,,,0.5028449502133713,,,1.0
ICH,DEU,0.1,0.03179418098049374,0.5028449502133713,False,,,,0.5028449502133713,,,1.0
ICH,DEU,0.2,0.03179418098049374,0.5028449502133713,False,,,,0.5028449502133713,,,1.0
ICH,DEU,0.5,0.03179418098049374,0.5028449502133713,False,,,,0.5028449502133713,,,1.0
ICH,EGY,0.05,0.05121471193874535,0.3573743922204214,False,,,,0.3573743922204214,,,1.0
ICH,EGY,0.1,0.05121471193874535,0.3573743922204214,False,,,,0.3573743922204214,,,1.0
ICH,EGY,0.2,0.05121471193874535,0.3573743922204214,False,,,,0.3573743922204214,,,1.0
ICH,EGY,0.5,0.05121471193874535,0.3573743922204214,False,,,,0.3573743922204214,,,1.0
ICH,GBR,0.05,0.04026017029038233,0.4134078212290503,False,,,,0.4134078212290503,,,1.0
ICH,GBR,0.1,0.04026017029038233,0.4134078212290503,False,,,,0.4134078212290503,,,1.0
ICH,GBR,0.2,0.04026017029038233,0.4134078212290503,False,,,,0.4134078212290503,,,1.0
ICH,GBR,0.5,0.04026017029038233,0.4134078212290503,False,,,,0.4134078212290503,,,1.0
ICH,GLB,0.05,0.15934524632292496,0.5297543174832243,False,,,,0.5297543174832243,,,1.0
ICH,GLB,0.1,0.15934524632292496,0.5297543174832243,False,,,,0.5297543174832243,,,1.0
ICH,GLB,0.2,0.15934524632292496,0.5297543174832243,False,,,,0.5297543174832243,,,1.0
ICH,GLB,0.5,0.15934524632292496,0.5297543174832243,False,,,,0.5297543174832243,,,1.0
ICH,IND,0.05,0.19664105033937965,0.27939492113358205,False,,,,0.27939492113358205,,,1.0
ICH,IND,0.1,0.19664105033937965,0.27939492113358205,False,,,,0.27939492113358205,,,1.0
ICH,IND,0.2,0.19664105033937965,0.27939492113358205,False,,,,0.27939492113358205,,,1.0
ICH,IND,0.5,0.19664105033937965,0.27939492113358205,False,,,,0.27939492113358205,,,1.0
ICH,ISR,0.05,0.021540451475070926,0.5764705882352941,False,,,,0.5764705882352941,,,1.0
ICH,ISR,0.1,0.021540451475070926,0.5764705882352941,False,,,,0.5764705882352941,,,1.0
ICH,ISR,0.2,0.021540451475070926,0.5764705882352941,False,,,,0.5764705882352941,,,1.0
ICH,ISR,0.5,0.021540451475070926,0.5764705882352941,False,,,,0.5764705882352941,,,1.0
ICH,JPN,0.05,0.11116257703901646,0.6229508196721312,False,,,,0.6229508196721312,,,1.0
ICH,JPN,0.1,0.11116257703901646,0.6229508196721312,False,,,,0.6229508196721312,,,1.0
ICH,JPN,0.2,0.11116257703901646,0.6229508196721312,False,,,,0.6229508196721312,,,1.0
ICH,JPN,0.5,0.11116257703901646,0.6229508196721312,False,,,,0.6229508196721312,,,1.0
ICH,MEX,0.05,0.04728945017559521,0.4555633310006998,False,,,,0.4555633310006998,,,1.0
ICH,MEX,0.1,0.04728945017559521,0.4555633310006998,False,,,,0.4555633310006998,,,1.0
ICH,MEX,0.2,0.04728945017559521,0.4555633310006998,False,,,,0.4555633310006998,,,1.0
ICH,MEX,0.5,0.04728945017559521,0.4555633310006998,False,,,,0.4555633310006998,,,1.0
ICH,NGA,0.05,0.12210113020937192,0.2365812605199177,False,,,,0.2365812605199177,,,1.0
ICH,NGA,0.1,0.12210113020937192,0.2365812605199177,False,,,,0.2365812605199177,,,1.0
ICH,NGA,0.2,0.12210113020937192,0.2365812605199177,False,,,,0.2365812605199177,,,1.0
ICH,NGA,0.5,0.12210113020937192,0.2365812605199177,False,,,,0.2365812605199177,,,1.0
ICH,NZL,0.05,0.016995551624586082,0.42857142857142855,False,,,,0.42857142857142855,,,1.0
ICH,NZL,0.1,0.016995551624586082,0.42857142857142855,False,,,,0.42857142857142855,,,1.0
ICH,NZL,0.2,0.016995551624586082,0.42857142857142855,False,,,,0.42857142857142855,,,1.0
ICH,NZL,0.5,0.016995551624586082,0.42857142857142855,False,,,,0.42857142857142855,,,1.0
ICH,ROU,0.05,0.154781621696392,0.7785651018600531,False,,,,0.7785651018600531,,,1.0
ICH,ROU,0.1,0.154781621696392,0.7785651018600531,False,,,,0.7785651018600531,,,1.0
ICH,ROU,0.2,0.154781621696392,0.7785651018600531,False,,,,0.7785651018600531,,,1.0
ICH,ROU,0.5,0.154781621696392,0.7785651018600531,False,,,,0.7785651018600531,,,1.0
ICH,TUR,0.05,0.03478619258655357,0.5767494356659142,False,,,,0.5767494356659142,,,1.0
ICH,TUR,0.1,0.03478619258655357,0.5767494356659142,False,,,,0.5767494356659142,,,1.0
ICH,TUR,0.2,0.03478619258655357,0.5767494356659142,False,,,,0.5767494356659142,,,1.0
ICH,TUR,0.5,0.03478619258655357,0.5767494356659142,False,,,,0.5767494356659142,,,1.0
ICH,USA,0.05,0.028844378337805513,0.4808864265927978,False,,,,0.4808864265927978,,,1.0
ICH,USA,0.1,0.028844378337805513,0.4808864265927978,False,,,,0.4808864265927978,,,1.0
ICH,USA,0.2,0.028844378337805513,0.4808864265927978,False,,,,0.4808864265927978,,,1.0
ICH,USA,0.5,0.028844378337805513,0.4808864265927978,False,,,,0.4808864265927978,,,1.0
ICH,ZAF,0.05,0.1200549126007324,0.11923411662315056,False,,,,0.11923411662315056,,,1.0
ICH,ZAF,0.1,0.1200549126007324,0.11923411662315056,False,,,,0.11923411662315056,,,1.0
ICH,ZAF,0.2,0.1200549126007324,0.11923411662315056,False,,,,0.11923411662315056,,,1.0
ICH,ZAF,0.5,0.1200549126007324,0.11923411662315056,False,,,,0.11923411662315056,,,1.0
SAH,AUS,0.05,-0.002757259432959216,0.2903225806451613,False,,,,0.2903225806451613,,,1.0
SAH,AUS,0.1,-0.002757259432959216,0.2903225806451613,False,,,,0.2903225806451613,,,1.0
SAH,AUS,0.2,-0.002757259432959216,0.2903225806451613,False,,,,0.2903225806451613,,,1.0
SAH,AUS,0.5,-0.002757259432959216,0.2903225806451613,False,,,,0.2903225806451613,,,1.0
SAH,BGD,0.05,0.22877879195893158,0.15866388308977036,False,,,,0.15866388308977036,,,1.0
SAH,BGD,0.1,0.22877879195893158,0.15866388308977036,False,,,,0.15866388308977036,,,1.0
SAH,BGD,0.2,0.22877879195893158,0.15866388308977036,False,,,,0.15866388308977036,,,1.0
SAH,BGD,0.5,0.22877879195893158,0.15866388308977036,False,,,,0.15866388308977036,,,1.0
SAH,BGR,0.05,0.16803543604092766,0.6929824561403509,False,,,,0.6929824561403509,,,1.0
SAH,BGR,0.1,0.16803543604092766,0.6929824561403509,False,,,,0.6929824561403509,,,1.0
SAH,BGR,0.2,0.16803543604092766,0.6929824561403509,False,,,,0.6929824561403509,,,1.0
SAH,BGR,0.5,0.16803543604092766,0.6929824561403509,False,,,,0.6929824561403509,,,1.0
SAH,BRA,0.05,0.053541537968087215,0.3873343151693667,False,,,,0.3873343151693667,,,1.0
SAH,BRA,0.1,0.053541537968087215,0.3873343151693667,False,,,,0.3873343151693667,,,1.0
SAH,BRA,0.2,0.053541537968087215,0.3873343151693667,False,,,,0.3873343151693667,,,1.0
SAH,BRA,0.5,0.053541537968087215,0.3873343151693667,False,,,,0.3873343151693667,,,1.0
SAH,CAN,0.05,0.03341683194258304,0.4857142857142857,False,,,,0.4857142857142857,,,1.0
SAH,CAN,0.1,0.03341683194258304,0.4857142857142857,False,,,,0.4857142857142857,,,1.0
SAH,CAN,0.2,0.03341683194258304,0.4857142857142857,False,,,,0.4857142857142857,,,1.0
SAH,CAN,0.5,0.03341683194258304,0.4857142857142857,False,,,,0.4857142857142857,,,1.0
SAH,CHN,0.05,0.17080109187852172,0.7331386586284853,False,,,,0.7331386586284853,,,1.0
SAH,CHN,0.1,0.17080109187852172,0.7331386586284853,False,,,,0.7331386586284853,,,1.0
SAH,CHN,0.2,0.17080109187852172,0.7331386586284853,False,,,,0.7331386586284853,,,1.0
SAH,CHN,0.5,0.17080109187852172,0.7331386586284853,False,,,,0.7331386586284853,,,1.0
SAH,DEU,0.05,0.024845674510824076,0.46265060240963857,False,,,,0.46265060240963857,,,1.0
SAH,DEU,0.1,0.024845674510824076,0.46265060240963857,False,,,,0.46265060240963857,,,1.0
SAH,DEU,0.2,0.024845674510824076,0.46265060240963857,False,,,,0.46265060240963857,,,1.0
SAH,DEU,0.5,0.024845674510824076,0.46265060240963857,False,,,,0.46265060240963857,,,1.0
SAH,EGY,0.05,0.05114180282577379,0.32456140350877194,False,,,,0.32456140350877194,,,1.0
SAH,EGY,0.1,0.05114180282577379,0.32456140350877194,False,,,,0.32456140350877194,,,1.0
SAH,EGY,0.2,0.05114180282577379,0.32456140350877194,False,,,,0.32456140350877194,,,1.0
SAH,EGY,0.5,0.05114180282577379,0.32456140350877194,False,,,,0.32456140350877194,,,1.0
SAH,GBR,0.05,0.03203551214446077,0.34560906515580736,False,,,,0.34560906515580736,,,1.0
SAH,GBR,0.1,0.03203551214446077,0.34560906515580736,False,,,,0.34560906515580736,,,1.0
SAH,GBR,0.2,0.03203551214446077,0.34560906515580736,False,,,,0.34560906515580736,,,1.0
SAH,GBR,0.5,0.03203551214446077,0.34560906515580736,False,,,,0.34560906515580736,,,1.0
SAH,GLB,0.05,0.1404609464944713,0.5010232227066465,False,,,,0.5010232227066465,,,1.0
SAH,GLB,0.1,0.1404609464944713,0.5010232227066465,False,,,,0.5010232227066465,,,1.0
SAH,GLB,0.2,0.1404609464944713,0.5010232227066465,False,,,,0.5010232227066465,,,1.0
SAH,GLB,0.5,0.1404609464944713,0.5010232227066465,False,,,,0.5010232227066465,,,1.0
SAH,IND,0.05,0.21584105379953217,0.25796844816484227,False,,,,0.25796844816484227,,,1.0
SAH,IND,0.1,0.21584105379953217,0.25796844816484227,False,,,,0.25796844816484227,,,1.0
SAH,IND,0.2,0.21584105379953217,0.25796844816484227,False,,,,0.25796844816484227,,,1.0
SAH,IND,0.5,0.21584105379953217,0.25796844816484227,False,,,,0.25796844816484227,,,1.0
SAH,ISR,0.05,0.0160157153060228,0.5714285714285714,False,,,,0.5714285714285714,,,1.0
SAH,ISR,0.1,0.0160157153060228,0.5714285714285714,False,,,,0.5714285714285714,,,1.0
SAH,ISR,0.2,0.0160157153060228,0.5714285714285714,False,,,,0.5714285714285714,,,1.0
SAH,ISR,0.5,0.0160157153060228,0.5714285714285714,False,,,,0.5714285714285714,,,1.0
SAH,JPN,0.05,0.10991103641811474,0.5758683729433273,False,,,,0.5758683729433273,,,1.0
SAH,JPN,0.1,0.10991103641811474,0.5758683729433273,False,,,,0.5758683729433273,,,1.0
SAH,JPN,0.2,0.10991103641811474,0.5758683729433273,False,,,,0.5758683729433273,,,1.0
SAH,JPN,0.5,0.10991103641811474,0.5758683729433273,False,,,,0.5758683729433273,,,1.0
SAH,MEX,0.05,0.04235478323933372,0.3992467043314501,False,,,,0.3992467043314501,,,1.0
SAH,MEX,0.1,0.04235478323933372,0.3992467043314501,False,,,,0.3992467043314501,,,1.0
SAH,MEX,0.2,0.04235478323933372,0.3992467043314501,False,,,,0.3992467043314501,,,1.0
SAH,MEX,0.5,0.04235478323933372,0.3992467043314501,False,,,,0.3992467043314501,,,1.0
SAH,NGA,0.05,0.1337742869874884,0.20921985815602837,False,,,,0.20921985815602837,,,1.0
SAH,NGA,0.1,0.1337742869874884,0.20921985815602837,False,,,,0.20921985815602837,,,1.0
SAH,NGA,0.2,0.1337742869874884,0.20921985815602837,False,,,,0.20921985815602837,,,1.0
SAH,NGA,0.5,0.1337742869874884,0.20921985815602837,False,,,,0.20921985815602837,,,1.0
SAH,NZL,0.05,0.004114653538410926,0.36,False,,,,0.36,,,1.0
SAH,NZL,0.1,0.004114653538410926,0.36,False,,,,0.36,,,1.0
SAH,NZL,0.2,0.004114653538410926,0.36,False,,,,0.36,,,1.0
SAH,NZL,0.5,0.004114653538410926,0.36,False,,,,0.36,,,1.0
SAH,ROU,0.05,0.14518934088253976,0.7563025210084033,False,,,,0.7563025210084033,,,1.0
SAH,ROU,0.1,0.14518934088253976,0.7563025210084033,False,,,,0.7563025210084033,,,1.0
SAH,ROU,0.2,0.14518934088253976,0.7563025210084033,False,,,,0.7563025210084033,,,1.0
SAH,ROU,0.5,0.14518934088253976,0.7563025210084033,False,,,,0.7563025210084033,,,1.0
SAH,TUR,0.05,0.036247396030745796,0.5095238095238095,False,,,,0.5095238095238095,,,1.0
SAH,TUR,0.1,0.036247396030745796,0.5095238095238095,False,,,,0.5095238095238095,,,1.0
SAH,TUR,0.2,0.036247396030745796,0.5095238095238095,False,,,,0.5095238095238095,,,1.0
SAH,TUR,0.5,0.036247396030745796,0.5095238095238095,False,,,,0.5095238095238095,,,1.0
SAH,USA,0.05,0.02293422555795995,0.4404963338973491,False,,,,0.4404963338973491,,,1.0
SAH,USA,0.1,0.02293422555795995,0.4404963338973491,False,,,,0.4404963338973491,,,1.0
SAH,USA,0.2,0.02293422555795995,0.4404963338973491,False,,,,0.4404963338973491,,,1.0
SAH,USA,0.5,0.02293422555795995,0.4404963338973491,False,,,,0.4404963338973491,,,1.0
SAH,ZAF,0.05,0.13278618723151614,0.11038961038961038,False,,,,0.11038961038961038,,,1.0
SAH,ZAF,0.1,0.13278618723151614,0.11038961038961038,False,,,,0.11038961038961038,,,1.0
SAH,ZAF,0.2,0.13278618723151614,0.11038961038961038,False,,,,0.11038961038961038,,,1.0
SAH,ZAF,0.5,0.13278618723151614,0.11038961038961038,False,,,,0.11038961038961038,,,1.0
