iso3,arm,coverage,med,yr
AUS,diet,0.50,11071.02796468834,22
AUS,diet,afford,11071.02796468834,22
AUS,glp1,0.20,10835.388964831329,22
AUS,glp1,0.50,27119.23388714587,22
AUS,glp1,afford,54342.04176833627,22
BGD,combo,0.20,148484.57062677015,22
BGD,combo,0.50,181492.0382297717,22
BGD,combo,afford,214560.13858845996,22
BGD,diet,0.20,126512.98227171005,22
BGD,diet,0.50,126512.98227171005,22
BGD,diet,afford,126512.98227171005,22
BGD,glp1,0.20,22486.739516703245,22
BGD,glp1,0.50,56267.56921932582,22
BGD,glp1,afford,90109.79545862712,22
BGR,combo,0.20,21877.83429488576,22
BGR,combo,0.50,33762.086852673005,22
BGR,combo,afford,53724.3328856872,22
BGR,diet,0.20,13992.899229719824,22
BGR,diet,0.50,13992.899229719824,22
BGR,diet,afford,13992.899229719824,22
BGR,glp1,0.20,8012.004160865015,22
BGR,glp1,0.50,20087.68044526638,22
BGR,glp1,afford,40371.17654689343,22
BRA,combo,0.20,186853.70776736247,22
BRA,combo,0.50,313051.74514352856,22
BRA,combo,afford,523838.2823681568,22
BRA,diet,0.20,102834.70496211216,22
BRA,diet,0.50,102834.70496211216,22
BRA,diet,afford,102834.70496211216,22
BRA,glp1,0.20,85398.25155019797,22
BRA,glp1,0.50,213660.92994528625,22
BRA,glp1,afford,427876.88011628017,22
CAN,combo,0.20,28591.66343968665,22
CAN,combo,0.50,53039.115111749226,22
CAN,combo,afford,93897.41568512908,22
CAN,diet,0.20,12321.23945438204,22
CAN,diet,0.50,12321.23945438204,22
CAN,diet,afford,12321.23945438204,22
CAN,glp1,0.20,16436.004607883802,22
CAN,glp1,0.50,41131.23616649928,22
CAN,glp1,afford,82400.88790410678,22
CHN,combo,0.20,1839243.599551341,22
CHN,combo,0.50,2435659.892208085,22
CHN,combo,afford,3431587.435598563,22
CHN,diet,0.20,1442104.989765842,22
CHN,diet,0.50,1442104.989765842,22
CHN,diet,afford,1442104.989765842,22
CHN,glp1,0.20,405671.7012614938,22
CHN,glp1,0.50,1014886.2281622211,22
CHN,glp1,afford,2032139.9342512172,22
DEU,combo,0.20,106055.4722596159,22
DEU,combo,0.50,197919.9442009472,22
DEU,combo,afford,351530.50653948524,22
DEU,diet,0.20,44937.25418417998,22
DEU,diet,0.50,44937.25418417998,22
DEU,diet,afford,44937.25418417998,22
DEU,glp1,0.20,61690.572131813045,22
DEU,glp1,0.50,154413.28935019684,22
DEU,glp1,afford,309453.3717922812,22
EGY,combo,0.20,122797.26273290228,22
EGY,combo,0.50,249545.57098393823,22
EGY,combo,afford,462920.945486319,22
EGY,diet,0.20,38814.24317204801,22
EGY,diet,0.50,38814.24317204801,22
EGY,diet,afford,38814.24317204801,22
EGY,glp1,0.20,84484.71367041563,22
EGY,glp1,0.50,211989.05601383108,22
EGY,glp1,afford,426633.9155641088,22
GBR,combo,0.20,59693.47642006571,22
GBR,combo,0.50,109482.26861035416,22
GBR,combo,afford,192706.06115318817,22
GBR,diet,0.20,26560.963901004936,22
GBR,diet,0.50,26560.963901004936,22
GBR,diet,afford,26560.963901004936,22
GBR,glp1,0.20,33504.33704792423,22
GBR,glp1,0.50,83849.59434434361,22
GBR,glp1,afford,167997.31391772197,22
GLB,combo,0.20,7459353.70652887,22
GLB,combo,0.50,10616506.442096408,22
GLB,combo,afford,15889714.329889797,22
GLB,diet,0.20,5357384.256098664,22
GLB,diet,0.50,5357384.256098664,22
GLB,diet,afford,5357384.256098664,22
GLB,glp1,0.20,2142498.2414222625,22
GLB,glp1,0.50,5360412.074917356,22
GLB,glp1,afford,10734799.630910331,22
IND,combo,0.20,852054.0368470222,22
IND,combo,0.50,1101097.7879380365,22
IND,combo,afford,1516764.5282863972,22
IND,diet,0.20,686172.3727262506,22
IND,diet,0.50,686172.3727262506,22
IND,diet,afford,686172.3727262506,22
IND,glp1,0.20,168278.0360933574,22
IND,glp1,0.50,420916.8975924188,22
IND,glp1,afford,842576.9322224986,22
ISR,combo,0.20,5043.034464277601,22
ISR,combo,0.50,9256.372685299226,22
ISR,combo,afford,16306.081211560846,22
ISR,diet,0.20,2240.9184740104365,22
ISR,diet,0.50,2240.9184740104365,22
ISR,diet,afford,2240.9184740104365,22
ISR,glp1,0.20,2834.860132361662,22
ISR,glp1,0.50,7097.221747776869,22
ISR,glp1,afford,14228.38175563706,22
JPN,combo,0.20,80490.17687576194,22
JPN,combo,0.50,121072.87271674312,22
JPN,combo,afford,188806.5564829441,22
JPN,diet,0.20,53458.6595066359,22
JPN,diet,0.50,53458.6595066359,22
JPN,diet,afford,53458.6595066359,22
JPN,glp1,0.20,27377.98023463353,22
JPN,glp1,0.50,68479.77563527467,22
JPN,glp1,afford,137077.04692570074,22
MEX,combo,0.20,87243.21245412313,22
MEX,combo,0.50,176205.4258162718,22
MEX,combo,afford,325481.7764514849,22
MEX,diet,0.20,28181.61768351969,22
MEX,diet,0.50,28181.61768351969,22
MEX,diet,afford,28181.61768351969,22
MEX,glp1,0.20,59461.84007117201,22
MEX,glp1,0.50,149025.1202614738,22
MEX,glp1,afford,299305.1360552617,22
NGA,combo,0.20,32108.45407204805,22
NGA,combo,0.50,68713.31848976665,22
NGA,combo,afford,56496.97043728565,22
NGA,diet,0.20,7778.153279711765,22
NGA,diet,0.50,7778.153279711765,22
NGA,diet,afford,7778.153279711765,22
NGA,glp1,0.20,24392.024645591944,22
NGA,glp1,0.50,61089.44440371348,22
NGA,glp1,afford,48842.24871917818,22
NZL,combo,0.20,5822.333546137646,22
NZL,combo,0.50,10380.175455063723,22
NZL,combo,afford,18001.286730397413,22
NZL,diet,0.20,2789.910340903122,22
NZL,diet,0.50,2789.910340903122,22
NZL,diet,afford,2789.910340903122,22
NZL,glp1,0.20,3070.205727121723,22
NZL,glp1,0.50,7684.731733079862,22
NZL,glp1,afford,15400.331609398532,22
ROU,combo,0.20,55605.21514236723,22
ROU,combo,0.50,80668.57585017136,22
ROU,combo,afford,122752.03705074987,22
ROU,diet,0.20,38971.998488435005,22
ROU,diet,0.50,38971.998488435005,22
ROU,diet,afford,38971.998488435005,22
ROU,glp1,0.20,16960.90415901321,22
ROU,glp1,0.50,42517.83987708756,22
ROU,glp1,afford,85429.46922130446,22
TUR,combo,0.20,91386.27273499298,22
TUR,combo,0.50,176185.83330660447,22
TUR,combo,afford,318407.9464003399,22
TUR,diet,0.20,35070.48470440411,22
TUR,diet,0.50,35070.48470440411,22
TUR,diet,afford,35070.48470440411,22
TUR,glp1,0.20,56791.75074846021,22
TUR,glp1,0.50,142306.4322000983,22
TUR,glp1,afford,285723.505837219,22
USA,combo,0.20,426115.5423512703,22
USA,combo,0.50,763394.5799987651,22
USA,combo,afford,1328077.6047770698,22
USA,diet,0.20,201891.3508095224,22
USA,diet,0.50,201891.3508095224,22
USA,diet,afford,201891.3508095224,22
USA,glp1,0.20,227064.0460199323,22
USA,glp1,0.50,568600.2010621523,22
USA,glp1,afford,1140370.5347491845,22
ZAF,combo,0.20,16026.541328839294,22
ZAF,combo,0.50,38114.916249736576,22
ZAF,combo,afford,60288.27777286683,22
ZAF,diet,0.20,1346.9215787794174,22
ZAF,diet,0.50,1346.9215787794174,22
ZAF,diet,afford,1346.9215787794174,22
ZAF,glp1,0.20,14695.162022724871,22
ZAF,glp1,0.50,36806.81735231988,22
ZAF,glp1,afford,59003.41922443612,22
AUS,combo,0.20,23454.148872288588,23
AUS,combo,0.50,40476.02990193636,23
AUS,combo,afford,68937.7672533576,23
AUS,diet,0.20,12128.916935166942,23
AUS,diet,0.50,12128.916935166942,23
AUS,diet,afford,12128.916935166942,23
AUS,glp1,0.20,11487.097095040888,23
AUS,glp1,0.50,28751.491434671523,23
AUS,glp1,afford,57616.61396889888,23
BGD,combo,0.20,161322.85016208986,23
BGD,combo,0.50,196177.9159767984,23
BGD,combo,afford,231097.4450378277,23
BGD,diet,0.20,138121.63782900688,23
BGD,diet,0.50,138121.63782900688,23
BGD,diet,afford,138121.63782900688,23
BGD,glp1,0.20,23755.76535057971,23
BGD,glp1,0.50,59443.42315752936,23
BGD,glp1,afford,95196.46138754216,23
BGR,combo,0.20,23205.3246157585,23
BGR,combo,0.50,35560.75037086765,23
BGR,combo,afford,56316.30447800866,23
BGR,diet,0.20,15008.231273526366,23
BGR,diet,0.50,15008.231273526366,23
BGR,diet,afford,15008.231273526366,23
BGR,glp1,0.20,8331.638492896862,23
BGR,glp1,0.50,20889.79831301438,23
BGR,glp1,afford,41985.71402931484,23
BRA,combo,0.20,202435.58694777123,23
BRA,combo,0.50,336318.3390025353,23
BRA,combo,afford,559963.251620865,23
BRA,diet,0.20,113305.94880037846,23
BRA,diet,0.50,113305.94880037846,23
BRA,diet,afford,113305.94880037846,23
BRA,glp1,0.20,90635.70147728402,23
BRA,glp1,0.50,226773.4916530622,23
BRA,glp1,afford,454165.585606417,23
CAN,combo,0.20,30698.65842362811,23
CAN,combo,0.50,56470.47492583779,23
CAN,combo,afford,99544.85292549066,23
CAN,diet,0.20,13547.503938934684,23
CAN,diet,0.50,13547.503938934684,23
CAN,diet,afford,13547.503938934684,23
CAN,glp1,0.20,17332.027696473757,23
CAN,glp1,0.50,43374.55969698623,23
CAN,glp1,afford,86898.5029218137,23
CHN,combo,0.20,2002989.8892614683,23
CHN,combo,0.50,2632367.0104995985,23
CHN,combo,afford,3683361.5842846986,23
CHN,diet,0.20,1583910.3003199974,23
CHN,diet,0.50,1583910.3003199974,23
CHN,diet,afford,1583910.3003199974,23
CHN,glp1,0.20,428357.2361685836,23
CHN,glp1,0.50,1071650.9913951426,23
CHN,glp1,afford,2145839.880826656,23
DEU,combo,0.20,113168.48381536744,23
DEU,combo,0.50,209715.72533927608,23
DEU,combo,afford,371175.1453295464,23
DEU,diet,0.20,48939.38277085997,23
DEU,diet,0.50,48939.38277085997,23
DEU,diet,afford,48939.38277085997,23
DEU,glp1,0.20,64847.210164535005,23
DEU,glp1,0.50,162321.5323698472,23
DEU,glp1,afford,325325.73475767963,23
EGY,combo,0.20,131258.93684397527,23
EGY,combo,0.50,265219.6703402176,23
EGY,combo,afford,490769.5449769129,23
EGY,diet,0.20,42504.94238115648,23
EGY,diet,0.50,42504.94238115648,23
EGY,diet,afford,42504.94238115648,23
EGY,glp1,0.20,89295.22304363662,23
EGY,glp1,0.50,224071.90330757917,23
EGY,glp1,afford,450992.7795045219,23
GBR,combo,0.20,63797.03768378701,23
GBR,combo,0.50,116091.03026012742,23
GBR,combo,afford,203508.42764261347,23
GBR,diet,0.20,28998.91213208108,23
GBR,diet,0.50,28998.91213208108,23
GBR,diet,afford,28998.91213208108,23
GBR,glp1,0.20,35201.24131100341,23
GBR,glp1,0.50,88098.65175195628,23
GBR,glp1,afford,176518.26355156236,23
GLB,combo,0.20,8105978.340016227,23
GLB,combo,0.50,11439441.94944211,23
GLB,combo,afford,17007376.788279776,23
GLB,diet,0.20,5886685.420957823,23
GLB,diet,0.50,5886685.420957823,23
GLB,diet,afford,5886685.420957823,23
GLB,glp1,0.20,2263408.4359639054,23
GLB,glp1,0.50,5663019.935131568,23
GLB,glp1,afford,11341130.1438775,23
IND,combo,0.20,926278.1206622152,23
IND,combo,0.50,1189258.2632015713,23
IND,combo,afford,1628194.436880116,23
IND,diet,0.20,751115.9842465349,23
IND,diet,0.50,751115.9842465349,23
IND,diet,afford,751115.9842465349,23
IND,glp1,0.20,177754.47945447543,23
IND,glp1,0.50,444624.0304269232,23
IND,glp1,afford,890044.9067903799,23
ISR,combo,0.20,5452.9809488728215,23
ISR,combo,0.50,9940.01025885708,23
ISR,combo,afford,17448.985854829647,23
ISR,diet,0.20,2469.1692228177358,23
ISR,diet,0.50,2469.1692228177358,23
ISR,diet,afford,2469.1692228177358,23
ISR,glp1,0.20,3019.651916084794,23
ISR,glp1,0.50,7560.351425743248,23
ISR,glp1,afford,15158.530210201105,23
JPN,combo,0.20,86312.7741327644,23
JPN,combo,0.50,128760.8806318212,23
JPN,combo,afford,199612.2302161203,23
JPN,diet,0.20,58039.7672669488,23
JPN,diet,0.50,58039.7672669488,23
JPN,diet,afford,58039.7672669488,23
JPN,glp1,0.20,28646.74092347696,23
JPN,glp1,0.50,71654.84434107445,23
JPN,glp1,afford,143437.9204774171,23
MEX,combo,0.20,93988.18243640383,23
MEX,combo,0.50,188676.1835207695,23
MEX,combo,afford,347601.6024997998,23
MEX,diet,0.20,31135.253562058915,23
MEX,diet,0.50,31135.253562058915,23
MEX,diet,afford,31135.253562058915,23
MEX,glp1,0.20,63290.04826953288,23
MEX,glp1,0.50,158634.7222666671,23
MEX,glp1,afford,318657.2886514552,23
NGA,combo,0.20,34589.41915781026,23
NGA,combo,0.50,73651.5918151041,23
NGA,combo,afford,60614.90686247712,23
NGA,diet,0.20,8627.008126767603,23
NGA,diet,0.50,8627.008126767603,23
NGA,diet,afford,8627.008126767603,23
NGA,glp1,0.20,26030.159377555505,23
NGA,glp1,0.50,65193.935966156,23
NGA,glp1,afford,52123.38560599132,23
NZL,combo,0.20,6254.5867528612725,23
NZL,combo,0.50,11073.192188044177,23
NZL,combo,afford,19131.28165027944,23
NZL,diet,0.20,3048.910621277145,23
NZL,diet,0.50,3048.910621277145,23
NZL,diet,afford,3048.910621277145,23
NZL,glp1,0.20,3246.5869358959712,23
NZL,glp1,0.50,8126.586274885743,23
NZL,glp1,afford,16287.059771367089,23
ROU,combo,0.20,59229.81063102119,23
ROU,combo,0.50,85369.37143784578,23
ROU,combo,afford,129262.8936720619,23
ROU,diet,0.20,41883.11556894904,23
ROU,diet,0.50,41883.11556894904,23
ROU,diet,afford,41883.11556894904,23
ROU,glp1,0.20,17694.331151696133,23
ROU,glp1,0.50,44357.62178231687,23
ROU,glp1,afford,89130.20069279832,23
TUR,combo,0.20,98124.60765928664,23
TUR,combo,0.50,187980.17729799412,23
TUR,combo,afford,338703.7035396794,23
TUR,diet,0.20,38456.42336009804,23
TUR,diet,0.50,38456.42336009804,23
TUR,diet,afford,38456.42336009804,23
TUR,glp1,0.20,60184.67787949839,23
TUR,glp1,0.50,150816.49867136416,23
TUR,glp1,afford,302837.7662692713,23
USA,combo,0.20,457258.2085405618,23
USA,combo,0.50,812842.2562187348,23
USA,combo,afford,1408280.541838369,23
USA,diet,0.20,220891.37019213475,23
USA,diet,0.50,220891.37019213475,23
USA,diet,afford,220891.37019213475,23
USA,glp1,0.20,239443.58595305448,23
USA,glp1,0.50,599641.2113193931,23
USA,glp1,afford,1202763.865074067,23
ZAF,combo,0.20,17036.797483421775,23
ZAF,combo,0.50,40443.41234224792,23
ZAF,combo,afford,63942.382626532606,23
ZAF,diet,0.20,1482.308008580659,23
ZAF,diet,0.50,1482.308008580659,23
ZAF,diet,afford,1482.308008580659,23
ZAF,glp1,0.20,15571.46095661132,23
ZAF,glp1,0.50,39003.50068419363,23
ZAF,glp1,afford,62527.85653061816,23
AUS,combo,0.20,25185.58666015516,24
AUS,combo,0.50,43179.62480137757,24
AUS,combo,afford,73269.96187605163,24
AUS,diet,0.20,13214.30754414821,24
AUS,diet,0.50,13214.30754414821,24
AUS,diet,afford,13214.30754414821,24
AUS,glp1,0.20,12146.376195758376,24
AUS,glp1,0.50,30402.802924396547,24
AUS,glp1,afford,60929.7210165242,24
BGD,combo,0.20,174436.7740635741,24
BGD,combo,0.50,211162.5231576456,24
BGD,combo,afford,247956.674860198,24
BGD,diet,0.20,149990.60793753015,24
BGD,diet,0.50,149990.60793753015,24
BGD,diet,afford,149990.60793753015,24
BGD,glp1,0.20,25040.29258831471,24
BGD,glp1,0.50,62658.127611327,24
BGD,glp1,afford,100345.44389621411,24
BGR,combo,0.20,24526.18754972608,24
BGR,combo,0.50,37346.57240888,24
BGR,combo,afford,58885.03083792179,24
BGR,diet,0.20,16021.067821222312,24
BGR,diet,0.50,16021.067821222312,24
BGR,diet,afford,16021.067821222312,24
BGR,glp1,0.20,8646.994280679932,24
BGR,glp1,0.50,21681.205835258497,24
BGR,glp1,afford,43578.78079569695,24
BRA,combo,0.20,218413.33968262788,24
BRA,combo,0.50,360091.6981031425,24
BRA,combo,afford,596782.7716071754,24
BRA,diet,0.20,124099.87321538111,24
BRA,diet,0.50,124099.87321538111,24
BRA,diet,afford,124099.87321538111,24
BRA,glp1,0.20,95948.61474566834,24
BRA,glp1,0.50,240075.8827644316,24
BRA,glp1,afford,480837.8818405302,24
CAN,combo,0.20,32840.55424774698,24
CAN,combo,0.50,59941.15424852126,24
CAN,combo,afford,105239.15816886844,24
CAN,diet,0.20,14805.76902696805,24
CAN,diet,0.50,14805.76902696805,24
CAN,diet,afford,14805.76902696805,24
CAN,glp1,0.20,18231.21833150531,24
CAN,glp1,0.50,45625.875912215815,24
CAN,glp1,afford,91412.35131384464,24
CHN,combo,0.20,2170517.95028778,24
CHN,combo,0.50,2833148.653260638,24
CHN,combo,afford,3939701.519273868,24
CHN,diet,0.20,1729303.0503308764,24
CHN,diet,0.50,1729303.0503308764,24
CHN,diet,afford,1729303.0503308764,24
CHN,glp1,0.20,451245.77585083584,24
CHN,glp1,0.50,1128924.718617712,24
CHN,glp1,afford,2260562.591057984,24
DEU,combo,0.20,120341.4327354228,24
DEU,combo,0.50,221568.66296522573,24
DEU,combo,afford,390873.9949661112,24
DEU,diet,0.20,53003.71803649672,24
DEU,diet,0.50,53003.71803649672,24
DEU,diet,afford,53003.71803649672,24
DEU,glp1,0.20,68001.73246050083,24
DEU,glp1,0.50,170225.13376035175,24
DEU,glp1,afford,341191.0021194965,24
EGY,combo,0.20,139898.20337282063,24
EGY,combo,0.50,281188.0171399658,24
EGY,combo,afford,519113.0982271625,24
EGY,diet,0.20,46297.00556298175,24
EGY,diet,0.50,46297.00556298175,24
EGY,diet,afford,46297.00556298175,24
EGY,glp1,0.20,94182.09107356348,24
EGY,glp1,0.50,236348.0050496353,24
EGY,glp1,afford,475746.1304179931,24
GBR,combo,0.20,67957.44807042506,24
GBR,combo,0.50,122763.42648694925,24
GBR,combo,afford,214386.1299864657,24
GBR,diet,0.20,31489.283179227663,24
GBR,diet,0.50,31489.283179227663,24
GBR,diet,afford,31489.283179227663,24
GBR,glp1,0.20,36902.95178375402,24
GBR,glp1,0.50,92359.88353462152,24
GBR,glp1,afford,185064.0944401408,24
GLB,combo,0.20,8769472.21396513,24
GLB,combo,0.50,12281424.4351632,24
GLB,combo,afford,18147744.152271107,24
GLB,diet,0.20,6431411.065750236,24
GLB,diet,0.50,6431411.065750236,24
GLB,diet,afford,6431411.065750236,24
GLB,glp1,0.20,2385822.1606510305,24
GLB,glp1,0.50,5969398.354719127,24
GLB,glp1,afford,11955041.015848177,24
IND,combo,0.20,1002305.0111425729,24
IND,combo,0.50,1279396.0048997628,24
IND,combo,afford,1741893.71316229,24
IND,diet,0.20,817746.4284480625,24
IND,diet,0.50,817746.4284480625,24
IND,diet,afford,817746.4284480625,24
IND,glp1,0.20,187348.81153060333,24
IND,glp1,0.50,468626.4158676737,24
IND,glp1,afford,938105.1613945804,24
ISR,combo,0.20,5874.589222102076,24
ISR,combo,0.50,10640.836131745393,24
ISR,combo,afford,18618.44455954719,24
ISR,diet,0.20,2705.435048695819,24
ISR,diet,0.50,2705.435048695819,24
ISR,diet,afford,2705.435048695819,24
ISR,glp1,0.20,3208.175869482365,24
ISR,glp1,0.50,8032.869108421378,24
ISR,glp1,afford,16107.651061140172,24
JPN,combo,0.20,92195.96750415902,24
JPN,combo,0.50,136501.50873588026,24
JPN,combo,afford,210457.4162970014,24
JPN,diet,0.20,62686.83259250797,24
JPN,diet,0.50,62686.83259250797,24
JPN,diet,afford,62686.83259250797,24
JPN,glp1,0.20,29910.32489320544,24
JPN,glp1,0.50,74817.04002178521,24
JPN,glp1,afford,149773.28606168024,24
MEX,combo,0.20,100908.9438971633,24
MEX,combo,0.50,201429.9932111758,24
MEX,combo,afford,370189.2596052698,24
MEX,diet,0.20,34194.61924615104,24
MEX,diet,0.50,34194.61924615104,24
MEX,diet,afford,34194.61924615104,24
MEX,glp1,0.20,67189.01863214682,24
MEX,glp1,0.50,168423.42932375788,24
MEX,glp1,afford,338375.2170207462,24
NGA,combo,0.20,37157.90791670208,24
NGA,combo,0.50,78751.38842882225,24
NGA,combo,afford,64869.637682250046,24
NGA,diet,0.20,9514.361101493185,24
NGA,diet,0.50,9514.361101493185,24
NGA,diet,afford,9514.361101493185,24
NGA,glp1,0.20,27717.512437760823,24
NGA,glp1,0.50,69421.93659971867,24
NGA,glp1,afford,55503.205366071474,24
NZL,combo,0.20,6693.981046482612,24
NZL,combo,0.50,11775.464357153434,24
NZL,combo,afford,20274.147656566576,24
NZL,diet,0.20,3313.665162563851,24
NZL,diet,0.50,3313.665162563851,24
NZL,diet,afford,3313.665162563851,24
NZL,glp1,0.20,3424.386988242548,24
NZL,glp1,0.50,8572.023859024843,24
NZL,glp1,afford,17181.07463377684,24
ROU,combo,0.20,62859.8418097788,24
ROU,combo,0.50,90069.60687288182,24
ROU,combo,afford,135763.27733488215,24
ROU,diet,0.20,44803.68675002341,24
ROU,diet,0.50,44803.68675002341,24
ROU,diet,afford,44803.68675002341,24
ROU,glp1,0.20,18423.46026500968,24
ROU,glp1,0.50,46186.69727282015,24
ROU,glp1,afford,92809.64293153668,24
TUR,combo,0.20,105015.16445987152,24
TUR,combo,0.50,200004.8874216712,24
TUR,combo,afford,359362.9953132914,24
TUR,diet,0.20,41943.20767616679,24
TUR,diet,0.50,41943.20767616679,24
TUR,diet,afford,41943.20767616679,24
TUR,glp1,0.20,63629.6025272758,24
TUR,glp1,0.50,159457.67042036183,24
TUR,glp1,afford,320217.99214873253,24
USA,combo,0.20,488764.9274223148,24
USA,combo,0.50,862665.4931237423,24
USA,combo,afford,1488885.9629918635,24
USA,diet,0.20,240249.65430547693,24
USA,diet,0.50,240249.65430547693,24
USA,diet,afford,240249.65430547693,24
USA,glp1,0.20,251830.1002338535,24
USA,glp1,0.50,630702.633080177,24
USA,glp1,afford,1265208.151155606,24
ZAF,combo,0.20,18066.314581458264,24
ZAF,combo,0.50,42813.35673057779,24
ZAF,combo,afford,67660.34798798067,24
ZAF,diet,0.20,1622.2830809650904,24
ZAF,diet,0.50,1622.2830809650904,24
ZAF,diet,afford,1622.2830809650904,24
ZAF,glp1,0.20,16462.468150043955,24
ZAF,glp1,0.50,41237.13391817605,24
ZAF,glp1,afford,66111.71066517639,24
AUS,combo,0.20,26949.188779164324,25
AUS,combo,0.50,45925.65562212936,25
AUS,combo,afford,77662.02740758586,25
AUS,diet,0.20,14325.092426170791,25
AUS,diet,0.50,14325.092426170791,25
AUS,diet,afford,14325.092426170791,25
AUS,glp1,0.20,12812.621414431036,25
AUS,glp1,0.50,32071.651193880483,25
AUS,glp1,afford,64278.31168060831,25
BGD,combo,0.20,187798.80824803372,25
BGD,combo,0.50,226415.41310012917,25
BGD,combo,afford,265104.47352799325,25
BGD,diet,0.20,162094.3028345636,25
BGD,diet,0.50,162094.3028345636,25
BGD,diet,afford,162094.3028345636,25
BGD,glp1,0.20,26338.296504481103,25
BGD,glp1,0.50,65906.6242275407,25
BGD,glp1,afford,105548.65521548752,25
BGR,combo,0.20,25838.69961966831,25
BGR,combo,0.50,39117.74649596883,25
BGR,combo,afford,61428.57388676298,25
BGR,diet,0.20,17029.74235778794,25
BGR,diet,0.50,17029.74235778794,25
BGR,diet,afford,17029.74235778794,25
BGR,glp1,0.20,8958.007110447661,25
BGR,glp1,0.50,22461.744204703184,25
BGR,glp1,afford,45150.06682799558,25
BRA,combo,0.20,234752.329967803,25
BRA,combo,0.50,384327.04697465233,25
BRA,combo,afford,634235.2214527213,25
BRA,diet,0.20,135188.61497195612,25
BRA,diet,0.50,135188.61497195612,25
BRA,diet,afford,135188.61497195612,25
BRA,glp1,0.20,101329.85711156242,25
BRA,glp1,0.50,253550.28667448723,25
BRA,glp1,afford,507858.2004031007,25
CAN,combo,0.20,35012.88566315301,25
CAN,combo,0.50,63445.225148044905,25
CAN,combo,afford,110971.94327667724,25
