iso3,arm,coverage,flow,yr
JPN,combo,afford,9300.94078036881,12
JPN,diet,0.20,2857.1879749392247,12
JPN,diet,0.50,2857.1879749392247,12
JPN,diet,afford,2857.1879749392247,12
JPN,glp1,0.20,1306.1649765742986,12
JPN,glp1,0.50,3267.1499925227617,12
JPN,glp1,afford,6540.147365602697,12
MEX,combo,0.20,4081.631298644077,12
MEX,combo,0.50,8217.932359671075,12
MEX,combo,afford,15155.650915752416,12
MEX,diet,0.20,1334.8725227587092,12
MEX,diet,0.50,1334.8725227587092,12
MEX,diet,afford,1334.8725227587092,12
MEX,glp1,0.20,2767.285657363944,12
MEX,glp1,0.50,6934.338613735961,12
MEX,glp1,afford,13923.204058921436,12
NGA,combo,0.20,1433.1871427970143,12
NGA,combo,0.50,3048.3317687438503,12
NGA,combo,afford,2509.239796162914,12
NGA,diet,0.20,359.9441022322753,12
NGA,diet,0.50,359.9441022322753,12
NGA,diet,afford,359.9441022322753,12
NGA,glp1,0.20,1076.31522213039,12
NGA,glp1,0.50,2696.062060770389,12
NGA,glp1,afford,2155.436832008676,12
NZL,combo,0.20,287.6254634838847,12
NZL,combo,0.50,505.9385524616485,12
NZL,combo,afford,870.9733134873791,12
NZL,diet,0.20,142.37631484548206,12
NZL,diet,0.50,142.37631484548206,12
NZL,diet,afford,142.37631484548206,12
NZL,glp1,0.20,147.2979879885072,12
NZL,glp1,0.50,368.6797576992869,12
NZL,glp1,afford,738.8159433926531,12
ROU,combo,0.20,2968.5197259183788,12
ROU,combo,0.50,4116.4921857822,12
ROU,combo,afford,6045.941590011665,12
ROU,diet,0.20,2207.1305252755583,12
ROU,diet,0.50,2207.1305252755583,12
ROU,diet,afford,2207.1305252755583,12
ROU,glp1,0.20,781.1402267961662,12
ROU,glp1,0.50,1958.8402744896207,12
ROU,glp1,afford,3938.109151251204,12
TUR,combo,0.20,4390.487621592883,12
TUR,combo,0.50,8369.546700439501,12
TUR,combo,afford,15044.23612697315,12
TUR,diet,0.20,1748.252602571909,12
TUR,diet,0.50,1748.252602571909,12
TUR,diet,afford,1748.252602571909,12
TUR,glp1,0.20,2667.568292739777,12
TUR,glp1,0.50,6684.621387771139,12
TUR,glp1,afford,13422.612855444602,12
USA,combo,0.20,21039.174394707617,12
USA,combo,0.50,37419.25839891542,12
USA,combo,afford,64839.95406350012,12
USA,diet,0.20,10148.845113779287,12
USA,diet,0.50,10148.845113779287,12
USA,diet,afford,10148.845113779287,12
USA,glp1,0.20,11043.03729444163,12
USA,glp1,0.50,27651.596651692787,12
USA,glp1,afford,55451.466263924965,12
ZAF,combo,0.20,756.6059706212836,12
ZAF,combo,0.50,1796.3604193294868,12
ZAF,combo,afford,2840.4728329942645,12
ZAF,diet,0.20,65.79982869561354,12
ZAF,diet,0.50,65.79982869561354,12
ZAF,diet,afford,65.79982869561354,12
ZAF,glp1,0.20,691.6086610521361,12
ZAF,glp1,0.50,1732.5640264361828,12
ZAF,glp1,afford,2777.873891451738,12
AUS,combo,0.20,1148.354859541309,13
AUS,combo,0.50,1939.5740827981704,13
AUS,combo,afford,3262.455814080577,13
AUS,diet,0.20,621.9075004734623,13
AUS,diet,0.50,621.9075004734623,13
AUS,diet,afford,621.9075004734623,13
AUS,glp1,0.20,535.101848019619,13
AUS,glp1,0.50,1339.2740260682376,13
AUS,glp1,afford,2683.6644462972845,13
BGD,combo,0.20,8242.895160192284,13
BGD,combo,0.50,9775.9688488273,13
BGD,combo,afford,11312.183532839408,13
BGD,diet,0.20,7222.5737274435105,13
BGD,diet,0.50,7222.5737274435105,13
BGD,diet,afford,7222.5737274435105,13
BGD,glp1,0.20,1051.5798799425884,13
BGD,glp1,0.50,2631.5655064687508,13
BGD,glp1,afford,4214.7211008570575,13
BGR,combo,0.20,1222.5142388326997,13
BGR,combo,0.50,1764.638346750537,13
BGR,combo,afford,2676.660437526295,13
BGR,diet,0.20,863.1653650065799,13
BGR,diet,0.50,863.1653650065799,13
BGR,diet,afford,863.1653650065799,13
BGR,glp1,0.20,367.416067896655,13
BGR,glp1,0.50,921.6911586799732,13
BGR,glp1,afford,1854.0997935237965,13
BRA,combo,0.20,9704.07420909881,13
BRA,combo,0.50,15870.29086179637,13
BRA,combo,afford,26171.188388446604,13
BRA,diet,0.20,5599.170099138686,13
BRA,diet,0.50,5599.170099138686,13
BRA,diet,afford,5599.170099138686,13
BRA,glp1,0.20,4183.582407382422,13
BRA,glp1,0.50,10467.428944995529,13
BRA,glp1,afford,20963.319468674807,13
CAN,combo,0.20,1464.4461538930682,13
CAN,combo,0.50,2646.261456145768,13
CAN,combo,afford,4621.889195071599,13
CAN,diet,0.20,678.0386731429908,13
CAN,diet,0.50,678.0386731429908,13
CAN,diet,afford,678.0386731429908,13
CAN,glp1,0.20,795.8276663042388,13
CAN,glp1,0.50,1991.726627274863,13
CAN,glp1,afford,3990.7004189799336,13
CHN,combo,0.20,98614.76345141222,13
CHN,combo,0.50,126782.09948141068,13
CHN,combo,afford,173831.56796674483,13
CHN,diet,0.20,79862.33196890674,13
CHN,diet,0.50,79862.33196890674,13
CHN,diet,afford,79862.33196890674,13
CHN,glp1,0.20,19249.2287594408,13
CHN,glp1,0.50,48161.26920770011,13
CHN,glp1,afford,96450.56601750189,13
DEU,combo,0.20,5453.654654054815,13
DEU,combo,0.50,9792.401177622703,13
DEU,combo,afford,17049.579130734095,13
DEU,diet,0.20,2567.584082799829,13
DEU,diet,0.50,2567.584082799829,13
DEU,diet,afford,2567.584082799829,13
DEU,glp1,0.20,2919.901147314369,13
DEU,glp1,0.50,7309.331094378966,13
DEU,glp1,afford,14650.805528513543,13
EGY,combo,0.20,6030.224609455632,13
EGY,combo,0.50,11857.701661256586,13
EGY,combo,afford,21679.978989446718,13
EGY,diet,0.20,2171.790785965615,13
EGY,diet,0.50,2171.790785965615,13
EGY,diet,afford,2171.790785965615,13
EGY,glp1,0.20,3888.272464622104,13
EGY,glp1,0.50,9760.65137732036,13
EGY,glp1,afford,19658.14972909084,13
GBR,combo,0.20,3083.260594845511,13
GBR,combo,0.50,5444.41327546989,13
GBR,combo,afford,9393.00630065059,13
GBR,diet,0.20,1512.4584781552448,13
GBR,diet,0.50,1512.4584781552448,13
GBR,diet,afford,1512.4584781552448,13
GBR,glp1,0.20,1592.6330604106315,13
GBR,glp1,0.50,3986.4309915134654,13
GBR,glp1,afford,7989.155209175242,13
GLB,combo,0.20,395422.14909424086,13
GLB,combo,0.50,544904.6571319173,13
GLB,combo,afford,794654.4384025547,13
GLB,diet,0.20,295918.8608802698,13
GLB,diet,0.50,295918.8608802698,13
GLB,diet,afford,295918.8608802698,13
GLB,glp1,0.20,101846.7288896495,13
GLB,glp1,0.50,254840.26701609127,13
GLB,glp1,afford,510430.5171670066,13
IND,combo,0.20,46444.67772197303,13
IND,combo,0.50,58167.70833324893,13
IND,combo,afford,77738.67477444137,13
IND,diet,0.20,38637.41303740669,13
IND,diet,0.50,38637.41303740669,13
IND,diet,afford,38637.41303740669,13
IND,glp1,0.20,7949.558426855423,13
IND,glp1,0.50,19885.998677487514,13
IND,glp1,afford,39812.56235850048,13
ISR,combo,0.20,261.3261212897657,13
ISR,combo,0.50,470.0083658773552,13
ISR,combo,afford,819.1636563366011,13
ISR,diet,0.20,122.53865427715346,13
ISR,diet,0.50,122.53865427715346,13
ISR,diet,afford,122.53865427715346,13
ISR,glp1,0.20,140.64049957412294,13
ISR,glp1,0.50,352.09414257009723,13
ISR,glp1,afford,705.8461976338009,13
JPN,combo,0.20,4421.057177745639,13
JPN,combo,0.50,6353.305552604517,13
JPN,combo,afford,9579.046756008329,13
JPN,diet,0.20,3134.2066717410453,13
JPN,diet,0.50,3134.2066717410453,13
JPN,diet,afford,3134.2066717410453,13
JPN,glp1,0.20,1307.7260901318114,13
JPN,glp1,0.50,3271.2449109257323,13
JPN,glp1,afford,6548.989114402859,13
MEX,combo,0.20,4369.3478676325685,13
MEX,combo,0.50,8667.150331513883,13
MEX,combo,afford,15878.682362587891,13
MEX,diet,0.20,1516.0560175123665,13
MEX,diet,0.50,1516.0560175123665,13
MEX,diet,afford,1516.0560175123665,13
MEX,glp1,0.20,2876.1192380779667,13
MEX,glp1,0.50,7208.144729684989,13
MEX,glp1,afford,14476.663658939624,13
NGA,combo,0.20,1526.8746107268234,13
NGA,combo,0.50,3208.96160978169,13
NGA,combo,afford,2647.520787213627,13
NGA,diet,0.20,409.1732737816165,13
NGA,diet,0.50,409.1732737816165,13
NGA,diet,afford,409.1732737816165,13
NGA,glp1,0.20,1121.122080057059,13
NGA,glp1,0.50,2808.335106439703,13
NGA,glp1,afford,2245.1862935089484,13
NZL,combo,0.20,307.02816712915023,13
NZL,combo,0.50,530.6984167446788,13
NZL,combo,afford,904.7743297965238,13
NZL,diet,0.20,158.23562748287657,13
NZL,diet,0.50,158.23562748287657,13
NZL,diet,afford,158.23562748287657,13
NZL,glp1,0.20,151.024288909515,13
NZL,glp1,0.50,378.0392254330996,13
NZL,glp1,afford,757.6809001458479,13
ROU,combo,0.20,3111.080750429237,13
ROU,combo,0.50,4250.275922506531,13
ROU,combo,afford,6165.26708191442,13
ROU,diet,0.20,2355.5837639421384,13
ROU,diet,0.50,2355.5837639421384,13
ROU,diet,afford,2355.5837639421384,13
ROU,glp1,0.20,775.8713072898863,13
ROU,glp1,0.50,1945.748325049739,13
ROU,glp1,afford,3912.2019761947263,13
TUR,combo,0.20,4660.472355785792,13
TUR,combo,0.50,8748.353144043313,13
TUR,combo,afford,15607.327360947049,13
TUR,diet,0.20,1946.403930319415,13
TUR,diet,0.50,1946.403930319415,13
TUR,diet,afford,1946.403930319415,13
TUR,glp1,0.20,2741.6807205783243,13
TUR,glp1,0.50,6870.999232784321,13
TUR,glp1,afford,13799.08235251572,13
USA,combo,0.20,22495.11313092854,13
USA,combo,0.50,39214.14769626371,13
USA,combo,afford,67212.98797871533,13
USA,diet,0.20,11382.074434347567,13
USA,diet,0.50,11382.074434347567,13
USA,diet,afford,11382.074434347567,13
USA,glp1,0.20,11280.989694217904,13
USA,glp1,0.50,28251.4605374284,13
USA,glp1,afford,56667.995948740005,13
ZAF,combo,0.20,782.5407001514031,13
ZAF,combo,0.50,1849.1827781834927,13
ZAF,combo,afford,2920.5327359188577,13
ZAF,diet,0.20,73.99569009904371,13
ZAF,diet,0.50,73.99569009904371,13
ZAF,diet,afford,73.99569009904371,13
ZAF,glp1,0.20,709.4313992644711,13
ZAF,glp1,0.50,1777.4003736183113,13
ZAF,glp1,afford,2850.073970984058,13
AUS,combo,0.20,1223.8270523673025,14
AUS,combo,0.50,2037.419233217358,14
AUS,combo,afford,3397.979863014971,14
AUS,diet,0.20,682.5611372756916,14
AUS,diet,0.50,682.5611372756916,14
AUS,diet,afford,682.5611372756916,14
AUS,glp1,0.20,550.6133906348277,14
AUS,glp1,0.50,1378.2019799181362,14
AUS,glp1,afford,2762.020829307776,14
BGD,combo,0.20,8903.631006995533,14
BGD,combo,0.50,10469.898037290326,14
BGD,combo,afford,12039.345768147832,14
BGD,diet,0.20,7861.202235822405,14
BGD,diet,0.50,7861.202235822405,14
BGD,diet,afford,7861.202235822405,14
BGD,glp1,0.20,1075.413072179066,14
BGD,glp1,0.50,2691.1941222584446,14
BGD,glp1,afford,4310.200890631359,14
BGR,combo,0.20,1259.038433392759,14
BGR,combo,0.50,1793.0143751633248,14
BGR,combo,afford,2691.470923264966,14
BGR,diet,0.20,905.1250323563736,14
BGR,diet,0.50,905.1250323563736,14
BGR,diet,afford,905.1250323563736,14
BGR,glp1,0.20,362.0947973648474,14
BGR,glp1,0.50,908.4010508344898,14
BGR,glp1,afford,1827.5649579969088,14
BRA,combo,0.20,10448.936018399738,14
BRA,combo,0.50,16791.376340292183,14
BRA,combo,afford,27388.41330736613,14
BRA,diet,0.20,6227.151442487808,14
BRA,diet,0.50,6227.151442487808,14
BRA,diet,afford,6227.151442487808,14
BRA,glp1,0.20,4307.853564227808,14
BRA,glp1,0.50,10779.03658787734,14
BRA,glp1,afford,21589.656844097968,14
CAN,combo,0.20,1553.9836792183632,14
CAN,combo,0.50,2758.2519491159264,14
CAN,combo,afford,4771.638100488931,14
CAN,diet,0.20,752.6909918082183,14
CAN,diet,0.50,752.6909918082183,14
CAN,diet,afford,752.6909918082183,14
CAN,glp1,0.20,811.616752556657,14
CAN,glp1,0.50,2031.3259947102551,14
CAN,glp1,afford,4070.324129440929,14
CHN,combo,0.20,107480.02695693009,14
CHN,combo,0.50,136197.55271737365,14
CHN,combo,afford,184166.57588529863,14
CHN,diet,0.20,88361.44250943152,14
CHN,diet,0.50,88361.44250943152,14
CHN,diet,afford,88361.44250943152,14
CHN,glp1,0.20,19657.22472639002,14
CHN,glp1,0.50,49182.38579541155,14
CHN,glp1,afford,98496.56412512844,14
DEU,combo,0.20,5709.506908241641,14
DEU,combo,0.50,10102.655264997316,14
DEU,combo,afford,17451.974517459377,14
DEU,diet,0.20,2787.535107735912,14
DEU,diet,0.50,2787.535107735912,14
DEU,diet,afford,2787.535107735912,14
DEU,glp1,0.20,2958.1082787735577,14
DEU,glp1,0.50,7405.420885345458,14
DEU,glp1,afford,14844.896425573428,14
EGY,combo,0.20,6312.414191650962,14
EGY,combo,0.50,12263.529510916447,14
EGY,combo,afford,22295.321774998345,14
EGY,diet,0.20,2372.3872243351034,14
EGY,diet,0.50,2372.3872243351034,14
EGY,diet,afford,2372.3872243351034,14
EGY,glp1,0.20,3971.699461287764,14
EGY,glp1,0.50,9970.514360065565,14
EGY,glp1,afford,20082.31817595736,14
GBR,combo,0.20,3230.854705113443,14
GBR,combo,0.50,5611.23330461582,14
GBR,combo,afford,9592.48558371127,14
GBR,diet,0.20,1647.3875931471466,14
GBR,diet,0.50,1647.3875931471466,14
GBR,diet,afford,1647.3875931471466,14
GBR,glp1,0.20,1606.901222801399,14
GBR,glp1,0.50,4022.337669190458,14
GBR,glp1,afford,8061.76246629133,14
GLB,combo,0.20,428167.56821910513,14
GLB,combo,0.50,580492.5071298858,14
GLB,combo,afford,835006.2160352451,14
GLB,diet,0.20,326775.8976229066,14
GLB,diet,0.50,326775.8976229066,14
GLB,diet,afford,326775.8976229066,14
GLB,glp1,0.20,103932.16580930456,14
GLB,glp1,0.50,260064.50630306604,14
GLB,glp1,afford,520914.7303375832,14
IND,combo,0.20,50209.39692608208,14
IND,combo,0.50,62155.075661076975,14
IND,combo,afford,82097.96999865897,14
IND,diet,0.20,42253.90925153633,14
IND,diet,0.50,42253.90925153633,14
IND,diet,afford,42253.90925153633,14
IND,glp1,0.20,8107.392849157448,14
IND,glp1,0.50,20280.93524740319,14
IND,glp1,afford,40603.6153058026,14
ISR,combo,0.20,279.7752393011815,14
ISR,combo,0.50,496.087404370604,14
ISR,combo,afford,858.1387723399149,14
ISR,diet,0.20,135.94530194665663,14
ISR,diet,0.50,135.94530194665663,14
ISR,diet,afford,135.94530194665663,14
ISR,glp1,0.20,145.8569497932382,14
ISR,glp1,0.50,365.2021690107849,14
ISR,glp1,afford,732.2881971260877,14
JPN,combo,0.20,4664.621129952753,14
JPN,combo,0.50,6594.610082707815,14
JPN,combo,afford,9817.075280394176,14
JPN,diet,0.20,3379.396377507542,14
JPN,diet,0.50,3379.396377507542,14
JPN,diet,afford,3379.396377507542,14
JPN,glp1,0.20,1307.402529648698,14
JPN,glp1,0.50,3270.6183059284485,14
JPN,glp1,afford,6548.355536440686,14
MEX,combo,0.20,4650.610177074528,14
MEX,combo,0.50,9109.346970957506,14
MEX,combo,afford,16594.06379346149,14
MEX,diet,0.20,1691.2392256518451,14
MEX,diet,0.50,1691.2392256518451,14
MEX,diet,afford,1691.2392256518451,14
MEX,glp1,0.20,2984.312621750818,14
MEX,glp1,0.50,7480.468356821795,14
MEX,glp1,afford,15027.564750525877,14
NGA,combo,0.20,1622.29991852045,14
NGA,combo,0.50,3375.3178717735173,14
NGA,combo,afford,2790.196384361847,14
NGA,diet,0.20,457.492619386343,14
NGA,diet,0.50,457.492619386343,14
NGA,diet,afford,457.492619386343,14
NGA,glp1,0.20,1168.5562480355911,14
NGA,glp1,0.50,2927.193761401548,14
NGA,glp1,afford,2340.199609606665,14
NZL,combo,0.20,325.008129764817,14
NZL,combo,0.50,553.7455306435171,14
NZL,combo,afford,936.3805757895536,14
NZL,diet,0.20,172.86585860946775,14
NZL,diet,0.50,172.86585860946775,14
NZL,diet,afford,172.86585860946775,14
NZL,glp1,0.20,154.5338512494783,14
NZL,glp1,0.50,386.8575571721258,14
NZL,glp1,afford,775.4660240784887,14
ROU,combo,0.20,3227.1478309445747,14
ROU,combo,0.50,4357.825317892884,14
ROU,combo,afford,6258.714040293096,14
ROU,diet,0.20,2477.351427702297,14
ROU,diet,0.50,2477.351427702297,14
ROU,diet,afford,2477.351427702297,14
ROU,glp1,0.20,770.5545328387466,14
ROU,glp1,0.50,1932.507087551706,14
ROU,glp1,afford,3885.894711439474,14
TUR,combo,0.20,4917.829834147513,14
TUR,combo,0.50,9112.9168094614,14
TUR,combo,afford,16153.493529506404,14
TUR,diet,0.20,2133.00773199138,14
TUR,diet,0.50,2133.00773199138,14
TUR,diet,afford,2133.00773199138,14
TUR,glp1,0.20,2814.471652828346,14
TUR,glp1,0.50,7054.080221710919,14
TUR,glp1,afford,14168.980717932036,14
USA,combo,0.20,23844.08269117454,14
USA,combo,0.50,40867.36211159341,14
USA,combo,afford,69386.52010792485,14
USA,diet,0.20,12531.472631542494,14
USA,diet,0.50,12531.472631542494,14
USA,diet,afford,12531.472631542494,14
USA,glp1,0.20,11494.001679499808,14
USA,glp1,0.50,28789.002094900003,14
USA,glp1,afford,57759.99052780808,14
ZAF,combo,0.20,807.9001931236198,14
ZAF,combo,0.50,1901.179232241668,14
ZAF,combo,afford,2999.4986992019003,14
ZAF,diet,0.20,81.77377858526233,14
ZAF,diet,0.50,81.77377858526233,14
ZAF,diet,afford,81.77377858526233,14
ZAF,glp1,0.20,727.0894175605063,14
ZAF,glp1,0.50,1821.810517981932,14
ZAF,glp1,afford,2921.5690825172405,14
AUS,combo,0.20,1293.9805256099717,15
AUS,combo,0.50,2128.692126311732,15
AUS,combo,afford,3524.850803495714,15
AUS,diet,0.20,738.7337412130037,15
AUS,diet,0.50,738.7337412130037,15
AUS,diet,afford,738.7337412130037,15
AUS,glp1,0.20,565.211606154202,15
AUS,glp1,0.50,1414.8502405001443,15
AUS,glp1,afford,2835.830359428545,15
BGD,combo,0.20,9507.581052504913,15
BGD,combo,0.50,11107.592938512507,15
BGD,combo,afford,12710.828738060112,15
BGD,diet,0.20,8442.679324703513,15
BGD,diet,0.50,8442.679324703513,15
BGD,diet,afford,8442.679324703513,15
BGD,glp1,0.20,1099.2939985921166,15
BGD,glp1,0.50,2750.9448526905944,15
BGD,glp1,afford,4405.880327675541,15
BGR,combo,0.20,1286.2879756951015,15
BGR,combo,0.50,1812.273328013196,15
BGR,combo,afford,2697.397724567586,15
BGR,diet,0.20,937.6980188600668,15
BGR,diet,0.50,937.6980188600668,15
BGR,diet,afford,937.6980188600668,15
BGR,glp1,0.20,356.8103602077145,15
BGR,glp1,0.50,895.1914409120892,15
BGR,glp1,afford,1801.1511229987705,15
BRA,combo,0.20,11160.711671853564,15
BRA,combo,0.50,17675.50087215722,15
BRA,combo,afford,28562.26542913412,15
BRA,diet,0.20,6824.641534614115,15
BRA,diet,0.50,6824.641534614115,15
BRA,diet,afford,6824.641534614115,15
BRA,glp1,0.20,4428.872938029395,15
BRA,glp1,0.50,11082.54370403718,15
BRA,glp1,afford,22199.889353574246,15
CAN,combo,0.20,1638.1890861706052,15
CAN,combo,0.50,2863.289514366345,15
CAN,combo,afford,4911.729476070419,15
CAN,diet,0.20,823.0909312573258,15
CAN,diet,0.50,823.0909312573258,15
CAN,diet,afford,823.0909312573258,15
CAN,glp1,0.20,826.2487620337397,15
CAN,glp1,0.50,2068.032543182856,15
CAN,glp1,afford,4144.161765139646,15
CHN,combo,0.20,115818.55965281882,15
CHN,combo,0.50,145087.77436689287,15
CHN,combo,afford,193978.8132700605,15
CHN,diet,0.20,96332.8150288377,15
CHN,diet,0.50,96332.8150288377,15
