iso3,factor,seg,deaths,total,pct
DEU,Trans fat (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",4.568473237974615e-12,3.5497072556135313e-11,12.87
DEU,Trans fat (high),"Transmitted through a GLP-1 target, offset by 20% coverage",7.560876454456822e-13,3.5497072556135313e-11,2.1300000000000003
DEU,Vegetables (low),Not transmitted through a GLP-1 target,4721.925028909058,5547.597735385133,85.11657214780455
DEU,Vegetables (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",281.1644003049254,5547.597735385133,5.068218961002334
DEU,Vegetables (low),"Transmitted through a GLP-1 target, offset by 20% coverage",544.5083061711498,5547.597735385133,9.815208891193121
DEU,Whole grains (low),Not transmitted through a GLP-1 target,8985.018862835203,14375.14594658446,62.50384445641087
DEU,Whole grains (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",4531.8693458480775,14375.14594658446,31.525727548699088
DEU,Whole grains (low),"Transmitted through a GLP-1 target, offset by 20% coverage",858.2577379011809,14375.14594658446,5.97042799489005
EGY,Fibre (low),Not transmitted through a GLP-1 target,626.9616145404034,626.9616145404034,100.0
EGY,Fruits (low),Not transmitted through a GLP-1 target,5135.333521022436,5809.3072237810475,88.39838079143715
EGY,Fruits (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",279.26116187158414,5809.3072237810475,4.807133641140503
EGY,Fruits (low),"Transmitted through a GLP-1 target, offset by 20% coverage",394.7125408870272,5809.3072237810475,6.794485567422349
EGY,Legumes (low),Not transmitted through a GLP-1 target,10412.711351128162,10412.711351128162,100.0
EGY,Nuts & seeds (low),Not transmitted through a GLP-1 target,23490.340535413765,29216.841461957418,80.39999999999999
EGY,Nuts & seeds (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",5176.756837595463,29216.841461957418,17.7184
EGY,Nuts & seeds (low),"Transmitted through a GLP-1 target, offset by 20% coverage",549.7440889481908,29216.841461957418,1.8816
EGY,Omega-6 PUFA (low),Not transmitted through a GLP-1 target,18499.963080686983,18547.361746836265,99.7444452381085
EGY,Omega-6 PUFA (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",33.51496317623454,18547.361746836265,0.180699355701904
EGY,Omega-6 PUFA (low),"Transmitted through a GLP-1 target, offset by 20% coverage",13.883702973046859,18547.361746836265,0.07485540618958966
EGY,Processed meat (high),Not transmitted through a GLP-1 target,1199.9655421824193,1309.4697051367575,91.63751841491424
EGY,Processed meat (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",7.011597520216046,1309.4697051367575,0.5354532061880556
EGY,Processed meat (high),"Transmitted through a GLP-1 target, offset by 20% coverage",102.49256543412223,1309.4697051367575,7.8270283788977135
EGY,Red meat (high),Not transmitted through a GLP-1 target,1213.59920027614,1213.59920027614,100.0
EGY,SSB (high),Not transmitted through a GLP-1 target,1805.3084379067416,1896.9248221972896,95.17026804549772
EGY,SSB (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",6.596379668919459,1896.9248221972896,0.34774070072416413
EGY,SSB (high),"Transmitted through a GLP-1 target, offset by 20% coverage",85.02000462162864,1896.9248221972896,4.481991253778118
