iso3,yr,cum_averted,gdd_var,factor
JPN,8,-2.9,v30,Processed meat
MEX,8,1.4,v30,Processed meat
NGA,8,1.5,v30,Processed meat
NZL,8,0.0,v30,Processed meat
ROU,8,1.0,v30,Processed meat
TUR,8,2.2,v30,Processed meat
USA,8,5.0,v30,Processed meat
ZAF,8,0.3,v30,Processed meat
AUS,9,0.1,v30,Processed meat
BGD,9,-3.9,v30,Processed meat
BGR,9,0.4,v30,Processed meat
BRA,9,3.3,v30,Processed meat
CAN,9,0.2,v30,Processed meat
CHN,9,10.0,v30,Processed meat
DEU,9,2.1,v30,Processed meat
EGY,9,-0.5,v30,Processed meat
GBR,9,0.1,v30,Processed meat
GLB,9,61.2,v30,Processed meat
IND,9,43.8,v30,Processed meat
ISR,9,-0.1,v30,Processed meat
JPN,9,-4.0,v30,Processed meat
MEX,9,2.0,v30,Processed meat
NGA,9,2.1,v30,Processed meat
NZL,9,0.1,v30,Processed meat
ROU,9,1.3,v30,Processed meat
TUR,9,3.1,v30,Processed meat
USA,9,7.1,v30,Processed meat
ZAF,9,0.4,v30,Processed meat
AUS,10,0.2,v30,Processed meat
BGD,10,-5.2,v30,Processed meat
BGR,10,0.5,v30,Processed meat
BRA,10,4.6,v30,Processed meat
CAN,10,0.2,v30,Processed meat
CHN,10,13.7,v30,Processed meat
DEU,10,2.8,v30,Processed meat
EGY,10,-0.7,v30,Processed meat
GBR,10,0.2,v30,Processed meat
GLB,10,83.6,v30,Processed meat
IND,10,59.5,v30,Processed meat
ISR,10,-0.1,v30,Processed meat
JPN,10,-5.4,v30,Processed meat
MEX,10,2.8,v30,Processed meat
NGA,10,2.8,v30,Processed meat
NZL,10,0.1,v30,Processed meat
ROU,10,1.8,v30,Processed meat
TUR,10,4.3,v30,Processed meat
USA,10,9.7,v30,Processed meat
ZAF,10,0.5,v30,Processed meat
AUS,11,0.2,v30,Processed meat
BGD,11,-6.8,v30,Processed meat
BGR,11,0.7,v30,Processed meat
BRA,11,6.1,v30,Processed meat
CAN,11,0.3,v30,Processed meat
CHN,11,18.1,v30,Processed meat
DEU,11,3.6,v30,Processed meat
EGY,11,-0.9,v30,Processed meat
GBR,11,0.2,v30,Processed meat
GLB,11,110.2,v30,Processed meat
IND,11,77.8,v30,Processed meat
ISR,11,-0.1,v30,Processed meat
JPN,11,-7.1,v30,Processed meat
MEX,11,3.7,v30,Processed meat
NGA,11,3.7,v30,Processed meat
NZL,11,0.1,v30,Processed meat
ROU,11,2.3,v30,Processed meat
TUR,11,5.6,v30,Processed meat
USA,11,12.7,v30,Processed meat
ZAF,11,0.7,v30,Processed meat
AUS,12,0.3,v30,Processed meat
BGD,12,-8.5,v30,Processed meat
BGR,12,0.9,v30,Processed meat
BRA,12,7.8,v30,Processed meat
CAN,12,0.4,v30,Processed meat
CHN,12,23.2,v30,Processed meat
DEU,12,4.5,v30,Processed meat
EGY,12,-1.2,v30,Processed meat
GBR,12,0.3,v30,Processed meat
GLB,12,140.8,v30,Processed meat
IND,12,98.6,v30,Processed meat
ISR,12,-0.1,v30,Processed meat
JPN,12,-8.9,v30,Processed meat
MEX,12,4.8,v30,Processed meat
NGA,12,4.8,v30,Processed meat
NZL,12,0.1,v30,Processed meat
ROU,12,2.8,v30,Processed meat
TUR,12,7.1,v30,Processed meat
USA,12,16.2,v30,Processed meat
ZAF,12,0.9,v30,Processed meat
AUS,13,0.3,v30,Processed meat
BGD,13,-10.5,v30,Processed meat
BGR,13,1.1,v30,Processed meat
BRA,13,9.8,v30,Processed meat
CAN,13,0.5,v30,Processed meat
CHN,13,29.0,v30,Processed meat
DEU,13,5.5,v30,Processed meat
EGY,13,-1.5,v30,Processed meat
GBR,13,0.4,v30,Processed meat
GLB,13,175.2,v30,Processed meat
IND,13,121.7,v30,Processed meat
ISR,13,-0.2,v30,Processed meat
JPN,13,-10.9,v30,Processed meat
MEX,13,6.0,v30,Processed meat
NGA,13,6.0,v30,Processed meat
NZL,13,0.1,v30,Processed meat
ROU,13,3.4,v30,Processed meat
TUR,13,8.8,v30,Processed meat
USA,13,20.1,v30,Processed meat
ZAF,13,1.1,v30,Processed meat
AUS,14,0.4,v30,Processed meat
BGD,14,-12.6,v30,Processed meat
BGR,14,1.3,v30,Processed meat
BRA,14,11.9,v30,Processed meat
CAN,14,0.6,v30,Processed meat
CHN,14,35.3,v30,Processed meat
DEU,14,6.5,v30,Processed meat
EGY,14,-1.8,v30,Processed meat
GBR,14,0.4,v30,Processed meat
GLB,14,213.2,v30,Processed meat
IND,14,147.0,v30,Processed meat
ISR,14,-0.2,v30,Processed meat
JPN,14,-13.1,v30,Processed meat
MEX,14,7.4,v30,Processed meat
NGA,14,7.3,v30,Processed meat
NZL,14,0.2,v30,Processed meat
ROU,14,4.0,v30,Processed meat
TUR,14,10.7,v30,Processed meat
USA,14,24.4,v30,Processed meat
ZAF,14,1.3,v30,Processed meat
AUS,15,0.4,v30,Processed meat
BGD,15,-14.8,v30,Processed meat
BGR,15,1.5,v30,Processed meat
BRA,15,14.3,v30,Processed meat
CAN,15,0.8,v30,Processed meat
CHN,15,42.2,v30,Processed meat
DEU,15,7.7,v30,Processed meat
EGY,15,-2.1,v30,Processed meat
GBR,15,0.5,v30,Processed meat
GLB,15,254.7,v30,Processed meat
IND,15,174.3,v30,Processed meat
ISR,15,-0.2,v30,Processed meat
JPN,15,-15.4,v30,Processed meat
MEX,15,8.9,v30,Processed meat
NGA,15,8.7,v30,Processed meat
NZL,15,0.2,v30,Processed meat
ROU,15,4.7,v30,Processed meat
TUR,15,12.8,v30,Processed meat
USA,15,29.0,v30,Processed meat
ZAF,15,1.6,v30,Processed meat
AUS,16,0.5,v30,Processed meat
BGD,16,-17.2,v30,Processed meat
BGR,16,1.7,v30,Processed meat
BRA,16,16.9,v30,Processed meat
CAN,16,0.9,v30,Processed meat
CHN,16,49.7,v30,Processed meat
DEU,16,8.9,v30,Processed meat
EGY,16,-2.5,v30,Processed meat
GBR,16,0.6,v30,Processed meat
GLB,16,299.3,v30,Processed meat
IND,16,203.4,v30,Processed meat
ISR,16,-0.3,v30,Processed meat
JPN,16,-17.8,v30,Processed meat
MEX,16,10.5,v30,Processed meat
NGA,16,10.3,v30,Processed meat
NZL,16,0.2,v30,Processed meat
ROU,16,5.4,v30,Processed meat
TUR,16,15.0,v30,Processed meat
USA,16,33.9,v30,Processed meat
ZAF,16,1.9,v30,Processed meat
AUS,17,0.6,v30,Processed meat
BGD,17,-19.7,v30,Processed meat
BGR,17,2.0,v30,Processed meat
BRA,17,19.6,v30,Processed meat
CAN,17,1.1,v30,Processed meat
CHN,17,57.7,v30,Processed meat
DEU,17,10.1,v30,Processed meat
EGY,17,-2.8,v30,Processed meat
GBR,17,0.7,v30,Processed meat
GLB,17,346.9,v30,Processed meat
IND,17,234.1,v30,Processed meat
ISR,17,-0.3,v30,Processed meat
JPN,17,-20.4,v30,Processed meat
MEX,17,12.2,v30,Processed meat
NGA,17,12.0,v30,Processed meat
NZL,17,0.3,v30,Processed meat
ROU,17,6.1,v30,Processed meat
TUR,17,17.3,v30,Processed meat
USA,17,39.2,v30,Processed meat
ZAF,17,2.2,v30,Processed meat
AUS,18,0.7,v30,Processed meat
BGD,18,-22.3,v30,Processed meat
BGR,18,2.2,v30,Processed meat
BRA,18,22.5,v30,Processed meat
CAN,18,1.2,v30,Processed meat
CHN,18,66.1,v30,Processed meat
DEU,18,11.5,v30,Processed meat
EGY,18,-3.2,v30,Processed meat
GBR,18,0.8,v30,Processed meat
GLB,18,397.3,v30,Processed meat
IND,18,266.4,v30,Processed meat
ISR,18,-0.4,v30,Processed meat
JPN,18,-23.0,v30,Processed meat
MEX,18,14.0,v30,Processed meat
NGA,18,13.8,v30,Processed meat
NZL,18,0.3,v30,Processed meat
ROU,18,6.8,v30,Processed meat
TUR,18,19.8,v30,Processed meat
USA,18,44.7,v30,Processed meat
ZAF,18,2.5,v30,Processed meat
AUS,19,0.8,v30,Processed meat
BGD,19,-25.0,v30,Processed meat
BGR,19,2.4,v30,Processed meat
BRA,19,25.6,v30,Processed meat
CAN,19,1.4,v30,Processed meat
CHN,19,74.9,v30,Processed meat
DEU,19,12.8,v30,Processed meat
EGY,19,-3.6,v30,Processed meat
GBR,19,0.9,v30,Processed meat
GLB,19,450.4,v30,Processed meat
IND,19,300.1,v30,Processed meat
ISR,19,-0.4,v30,Processed meat
JPN,19,-25.8,v30,Processed meat
MEX,19,16.0,v30,Processed meat
NGA,19,15.7,v30,Processed meat
NZL,19,0.4,v30,Processed meat
ROU,19,7.5,v30,Processed meat
TUR,19,22.5,v30,Processed meat
USA,19,50.4,v30,Processed meat
ZAF,19,2.9,v30,Processed meat
AUS,20,0.9,v30,Processed meat
BGD,20,-27.8,v30,Processed meat
BGR,20,2.7,v30,Processed meat
BRA,20,28.8,v30,Processed meat
CAN,20,1.6,v30,Processed meat
CHN,20,84.2,v30,Processed meat
DEU,20,14.2,v30,Processed meat
EGY,20,-4.0,v30,Processed meat
GBR,20,1.0,v30,Processed meat
GLB,20,505.8,v30,Processed meat
IND,20,335.0,v30,Processed meat
ISR,20,-0.5,v30,Processed meat
JPN,20,-28.6,v30,Processed meat
MEX,20,18.0,v30,Processed meat
NGA,20,17.8,v30,Processed meat
NZL,20,0.4,v30,Processed meat
ROU,20,8.3,v30,Processed meat
TUR,20,25.2,v30,Processed meat
USA,20,56.3,v30,Processed meat
ZAF,20,3.3,v30,Processed meat
AUS,21,1.0,v30,Processed meat
BGD,21,-30.6,v30,Processed meat
BGR,21,2.9,v30,Processed meat
BRA,21,32.2,v30,Processed meat
CAN,21,1.7,v30,Processed meat
CHN,21,93.9,v30,Processed meat
DEU,21,15.7,v30,Processed meat
EGY,21,-4.5,v30,Processed meat
GBR,21,1.1,v30,Processed meat
GLB,21,563.5,v30,Processed meat
IND,21,371.0,v30,Processed meat
ISR,21,-0.5,v30,Processed meat
JPN,21,-31.5,v30,Processed meat
MEX,21,20.2,v30,Processed meat
NGA,21,19.9,v30,Processed meat
NZL,21,0.4,v30,Processed meat
ROU,21,9.0,v30,Processed meat
TUR,21,28.1,v30,Processed meat
USA,21,62.4,v30,Processed meat
ZAF,21,3.6,v30,Processed meat
AUS,22,1.1,v30,Processed meat
BGD,22,-33.5,v30,Processed meat
BGR,22,3.2,v30,Processed meat
BRA,22,35.6,v30,Processed meat
CAN,22,1.9,v30,Processed meat
CHN,22,103.9,v30,Processed meat
DEU,22,17.2,v30,Processed meat
EGY,22,-4.9,v30,Processed meat
GBR,22,1.2,v30,Processed meat
GLB,22,623.3,v30,Processed meat
IND,22,408.2,v30,Processed meat
ISR,22,-0.6,v30,Processed meat
JPN,22,-34.5,v30,Processed meat
MEX,22,22.4,v30,Processed meat
NGA,22,22.2,v30,Processed meat
NZL,22,0.5,v30,Processed meat
ROU,22,9.8,v30,Processed meat
TUR,22,31.1,v30,Processed meat
USA,22,68.7,v30,Processed meat
ZAF,22,4.1,v30,Processed meat
AUS,23,1.2,v30,Processed meat
BGD,23,-36.5,v30,Processed meat
BGR,23,3.4,v30,Processed meat
BRA,23,39.2,v30,Processed meat
CAN,23,2.1,v30,Processed meat
CHN,23,114.2,v30,Processed meat
DEU,23,18.6,v30,Processed meat
EGY,23,-5.4,v30,Processed meat
GBR,23,1.3,v30,Processed meat
GLB,23,685.0,v30,Processed meat
IND,23,446.2,v30,Processed meat
ISR,23,-0.7,v30,Processed meat
JPN,23,-37.5,v30,Processed meat
MEX,23,24.7,v30,Processed meat
NGA,23,24.6,v30,Processed meat
NZL,23,0.5,v30,Processed meat
ROU,23,10.6,v30,Processed meat
TUR,23,34.1,v30,Processed meat
USA,23,75.1,v30,Processed meat
ZAF,23,4.5,v30,Processed meat
AUS,24,1.3,v30,Processed meat
BGD,24,-39.6,v30,Processed meat
BGR,24,3.7,v30,Processed meat
BRA,24,42.9,v30,Processed meat
CAN,24,2.3,v30,Processed meat
CHN,24,124.8,v30,Processed meat
DEU,24,20.2,v30,Processed meat
EGY,24,-5.9,v30,Processed meat
GBR,24,1.5,v30,Processed meat
GLB,24,748.5,v30,Processed meat
IND,24,485.1,v30,Processed meat
ISR,24,-0.7,v30,Processed meat
JPN,24,-40.6,v30,Processed meat
MEX,24,27.1,v30,Processed meat
NGA,24,27.1,v30,Processed meat
NZL,24,0.6,v30,Processed meat
ROU,24,11.4,v30,Processed meat
TUR,24,37.3,v30,Processed meat
USA,24,81.6,v30,Processed meat
ZAF,24,4.9,v30,Processed meat
AUS,25,1.4,v30,Processed meat
BGD,25,-42.6,v30,Processed meat
BGR,25,4.0,v30,Processed meat
BRA,25,46.7,v30,Processed meat
CAN,25,2.5,v30,Processed meat
CHN,25,135.6,v30,Processed meat
DEU,25,21.7,v30,Processed meat
EGY,25,-6.4,v30,Processed meat
GBR,25,1.6,v30,Processed meat
GLB,25,813.7,v30,Processed meat
IND,25,524.8,v30,Processed meat
ISR,25,-0.8,v30,Processed meat
JPN,25,-43.7,v30,Processed meat
MEX,25,29.5,v30,Processed meat
NGA,25,29.6,v30,Processed meat
NZL,25,0.6,v30,Processed meat
ROU,25,12.2,v30,Processed meat
TUR,25,40.6,v30,Processed meat
USA,25,88.1,v30,Processed meat
ZAF,25,5.4,v30,Processed meat
AUS,26,1.5,v30,Processed meat
BGD,26,-45.8,v30,Processed meat
BGR,26,4.2,v30,Processed meat
BRA,26,50.6,v30,Processed meat
CAN,26,2.7,v30,Processed meat
CHN,26,146.7,v30,Processed meat
DEU,26,23.2,v30,Processed meat
EGY,26,-6.9,v30,Processed meat
GBR,26,1.7,v30,Processed meat
GLB,26,880.3,v30,Processed meat
IND,26,565.1,v30,Processed meat
ISR,26,-0.9,v30,Processed meat
JPN,26,-46.8,v30,Processed meat
MEX,26,32.1,v30,Processed meat
NGA,26,32.3,v30,Processed meat
NZL,26,0.7,v30,Processed meat
ROU,26,13.0,v30,Processed meat
TUR,26,43.9,v30,Processed meat
USA,26,94.8,v30,Processed meat
ZAF,26,5.9,v30,Processed meat
AUS,27,1.6,v30,Processed meat
BGD,27,-48.9,v30,Processed meat
BGR,27,4.5,v30,Processed meat
BRA,27,54.5,v30,Processed meat
CAN,27,2.9,v30,Processed meat
CHN,27,158.0,v30,Processed meat
DEU,27,24.8,v30,Processed meat
EGY,27,-7.4,v30,Processed meat
GBR,27,1.8,v30,Processed meat
GLB,27,948.3,v30,Processed meat
IND,27,606.0,v30,Processed meat
ISR,27,-0.9,v30,Processed meat
JPN,27,-50.0,v30,Processed meat
MEX,27,34.7,v30,Processed meat
NGA,27,35.1,v30,Processed meat
NZL,27,0.7,v30,Processed meat
ROU,27,13.7,v30,Processed meat
TUR,27,47.3,v30,Processed meat
USA,27,101.5,v30,Processed meat
ZAF,27,6.3,v30,Processed meat
AUS,28,1.7,v30,Processed meat
BGD,28,-52.1,v30,Processed meat
BGR,28,4.7,v30,Processed meat
BRA,28,58.5,v30,Processed meat
CAN,28,3.2,v30,Processed meat
CHN,28,169.5,v30,Processed meat
DEU,28,26.4,v30,Processed meat
EGY,28,-7.9,v30,Processed meat
GBR,28,1.9,v30,Processed meat
GLB,28,1017.4,v30,Processed meat
IND,28,647.3,v30,Processed meat
ISR,28,-1.0,v30,Processed meat
JPN,28,-53.2,v30,Processed meat
MEX,28,37.3,v30,Processed meat
NGA,28,38.0,v30,Processed meat
NZL,28,0.8,v30,Processed meat
ROU,28,14.5,v30,Processed meat
TUR,28,50.8,v30,Processed meat
USA,28,108.3,v30,Processed meat
ZAF,28,6.8,v30,Processed meat
AUS,29,1.8,v30,Processed meat
BGD,29,-55.3,v30,Processed meat
BGR,29,5.0,v30,Processed meat
BRA,29,62.6,v30,Processed meat
CAN,29,3.4,v30,Processed meat
CHN,29,181.1,v30,Processed meat
DEU,29,27.9,v30,Processed meat
EGY,29,-8.4,v30,Processed meat
GBR,29,2.1,v30,Processed meat
GLB,29,1087.7,v30,Processed meat
IND,29,689.0,v30,Processed meat
ISR,29,-1.1,v30,Processed meat
JPN,29,-56.4,v30,Processed meat
MEX,29,40.0,v30,Processed meat
NGA,29,40.9,v30,Processed meat
NZL,29,0.8,v30,Processed meat
ROU,29,15.3,v30,Processed meat
TUR,29,54.3,v30,Processed meat
USA,29,115.1,v30,Processed meat
ZAF,29,7.4,v30,Processed meat
AUS,30,1.9,v30,Processed meat
BGD,30,-58.5,v30,Processed meat
BGR,30,5.2,v30,Processed meat
BRA,30,66.7,v30,Processed meat
CAN,30,3.6,v30,Processed meat
CHN,30,192.9,v30,Processed meat
DEU,30,29.5,v30,Processed meat
EGY,30,-9.0,v30,Processed meat
GBR,30,2.2,v30,Processed meat
GLB,30,1158.8,v30,Processed meat
IND,30,730.9,v30,Processed meat
ISR,30,-1.1,v30,Processed meat
JPN,30,-59.7,v30,Processed meat
MEX,30,42.8,v30,Processed meat
NGA,30,44.0,v30,Processed meat
NZL,30,0.9,v30,Processed meat
ROU,30,16.1,v30,Processed meat
TUR,30,57.9,v30,Processed meat
USA,30,121.9,v30,Processed meat
ZAF,30,7.9,v30,Processed meat
AUS,1,0.0,v34,Trans fat
BGD,1,0.0,v34,Trans fat
BGR,1,0.0,v34,Trans fat
BRA,1,0.0,v34,Trans fat
CAN,1,0.0,v34,Trans fat
CHN,1,0.0,v34,Trans fat
DEU,1,0.0,v34,Trans fat
EGY,1,0.0,v34,Trans fat
GBR,1,0.0,v34,Trans fat
GLB,1,0.0,v34,Trans fat
IND,1,0.0,v34,Trans fat
ISR,1,0.0,v34,Trans fat
JPN,1,0.0,v34,Trans fat
MEX,1,0.0,v34,Trans fat
NGA,1,0.0,v34,Trans fat
NZL,1,0.0,v34,Trans fat
ROU,1,0.0,v34,Trans fat
TUR,1,0.0,v34,Trans fat
USA,1,0.0,v34,Trans fat
ZAF,1,0.0,v34,Trans fat
AUS,2,2.6,v34,Trans fat
BGD,2,63.7,v34,Trans fat
BGR,2,4.0,v34,Trans fat
BRA,2,10.1,v34,Trans fat
CAN,2,0.8,v34,Trans fat
CHN,2,65.3,v34,Trans fat
DEU,2,9.8,v34,Trans fat
EGY,2,-2.4,v34,Trans fat
GBR,2,4.5,v34,Trans fat
GLB,2,432.1,v34,Trans fat
IND,2,125.2,v34,Trans fat
ISR,2,0.1,v34,Trans fat
JPN,2,23.8,v34,Trans fat
MEX,2,-0.9,v34,Trans fat
NGA,2,-1.0,v34,Trans fat
NZL,2,0.6,v34,Trans fat
ROU,2,1.0,v34,Trans fat
TUR,2,-1.7,v34,Trans fat
USA,2,26.6,v34,Trans fat
ZAF,2,1.3,v34,Trans fat
AUS,3,8.8,v34,Trans fat
BGD,3,212.1,v34,Trans fat
BGR,3,12.9,v34,Trans fat
BRA,3,35.2,v34,Trans fat
CAN,3,2.7,v34,Trans fat
CHN,3,225.3,v34,Trans fat
DEU,3,33.3,v34,Trans fat
EGY,3,-7.6,v34,Trans fat
GBR,3,15.3,v34,Trans fat
GLB,3,1490.1,v34,Trans fat
IND,3,426.7,v34,Trans fat
ISR,3,0.2,v34,Trans fat
JPN,3,81.7,v34,Trans fat
MEX,3,-3.1,v34,Trans fat
NGA,3,-3.5,v34,Trans fat
NZL,3,1.9,v34,Trans fat
ROU,3,3.2,v34,Trans fat
TUR,3,-5.6,v34,Trans fat
USA,3,90.8,v34,Trans fat
ZAF,3,4.5,v34,Trans fat
AUS,4,20.2,v34,Trans fat
BGD,4,480.3,v34,Trans fat
BGR,4,28.6,v34,Trans fat
BRA,4,82.5,v34,Trans fat
CAN,4,6.2,v34,Trans fat
CHN,4,523.5,v34,Trans fat
DEU,4,76.2,v34,Trans fat
EGY,4,-16.7,v34,Trans fat
GBR,4,35.1,v34,Trans fat
GLB,4,3455.7,v34,Trans fat
IND,4,981.7,v34,Trans fat
ISR,4,0.5,v34,Trans fat
JPN,4,187.6,v34,Trans fat
MEX,4,-7.4,v34,Trans fat
NGA,4,-8.0,v34,Trans fat
NZL,4,4.2,v34,Trans fat
ROU,4,6.9,v34,Trans fat
TUR,4,-12.5,v34,Trans fat
USA,4,209.1,v34,Trans fat
ZAF,4,10.3,v34,Trans fat
AUS,5,38.7,v34,Trans fat
BGD,5,913.9,v34,Trans fat
BGR,5,53.4,v34,Trans fat
BRA,5,161.2,v34,Trans fat
CAN,5,12.2,v34,Trans fat
CHN,5,1017.0,v34,Trans fat
DEU,5,145.2,v34,Trans fat
EGY,5,-31.3,v34,Trans fat
GBR,5,67.3,v34,Trans fat
GLB,5,6691.7,v34,Trans fat
IND,5,1888.2,v34,Trans fat
ISR,5,0.9,v34,Trans fat
JPN,5,358.9,v34,Trans fat
MEX,5,-14.6,v34,Trans fat
NGA,5,-15.3,v34,Trans fat
NZL,5,8.1,v34,Trans fat
ROU,5,12.6,v34,Trans fat
TUR,5,-23.6,v34,Trans fat
USA,5,402.9,v34,Trans fat
ZAF,5,19.7,v34,Trans fat
AUS,6,66.8,v34,Trans fat
BGD,6,1562.9,v34,Trans fat
BGR,6,89.6,v34,Trans fat
BRA,6,281.9,v34,Trans fat
CAN,6,21.3,v34,Trans fat
CHN,6,1771.2,v34,Trans fat
DEU,6,247.1,v34,Trans fat
EGY,6,-52.9,v34,Trans fat
GBR,6,115.2,v34,Trans fat
GLB,6,11604.9,v34,Trans fat
IND,6,3253.7,v34,Trans fat
ISR,6,1.6,v34,Trans fat
JPN,6,613.3,v34,Trans fat
MEX,6,-25.8,v34,Trans fat
NGA,6,-26.5,v34,Trans fat
NZL,6,13.8,v34,Trans fat
ROU,6,20.8,v34,Trans fat
TUR,6,-40.1,v34,Trans fat
USA,6,696.5,v34,Trans fat
ZAF,6,34.0,v34,Trans fat
AUS,7,106.5,v34,Trans fat
BGD,7,2473.1,v34,Trans fat
BGR,7,139.0,v34,Trans fat
BRA,7,454.7,v34,Trans fat
CAN,7,34.4,v34,Trans fat
CHN,7,2849.9,v34,Trans fat
DEU,7,387.8,v34,Trans fat
EGY,7,-83.1,v34,Trans fat
GBR,7,182.2,v34,Trans fat
GLB,7,18584.1,v34,Trans fat
IND,7,5176.5,v34,Trans fat
ISR,7,2.5,v34,Trans fat
JPN,7,966.5,v34,Trans fat
MEX,7,-41.9,v34,Trans fat
NGA,7,-42.4,v34,Trans fat
NZL,7,21.8,v34,Trans fat
ROU,7,31.8,v34,Trans fat
TUR,7,-63.1,v34,Trans fat
USA,7,1113.0,v34,Trans fat
ZAF,7,54.3,v34,Trans fat
AUS,8,159.6,v34,Trans fat
BGD,8,3677.2,v34,Trans fat
BGR,8,202.6,v34,Trans fat
BRA,8,688.3,v34,Trans fat
CAN,8,52.1,v34,Trans fat
CHN,8,4305.3,v34,Trans fat
DEU,8,570.8,v34,Trans fat
EGY,8,-122.9,v34,Trans fat
GBR,8,270.5,v34,Trans fat
GLB,8,27937.8,v34,Trans fat
IND,8,7728.5,v34,Trans fat
ISR,8,3.8,v34,Trans fat
JPN,8,1428.5,v34,Trans fat
MEX,8,-63.8,v34,Trans fat
NGA,8,-63.9,v34,Trans fat
NZL,8,32.5,v34,Trans fat
ROU,8,45.7,v34,Trans fat
TUR,8,-93.6,v34,Trans fat
USA,8,1671.0,v34,Trans fat
ZAF,8,81.5,v34,Trans fat
AUS,9,227.0,v34,Trans fat
BGD,9,5190.8,v34,Trans fat
BGR,9,280.0,v34,Trans fat
BRA,9,988.5,v34,Trans fat
CAN,9,74.9,v34,Trans fat
CHN,9,6171.6,v34,Trans fat
DEU,9,797.4,v34,Trans fat
EGY,9,-172.7,v34,Trans fat
GBR,9,381.2,v34,Trans fat
GLB,9,39859.4,v34,Trans fat
IND,9,10947.1,v34,Trans fat
ISR,9,5.5,v34,Trans fat
JPN,9,2002.8,v34,Trans fat
MEX,9,-92.1,v34,Trans fat
NGA,9,-91.5,v34,Trans fat
NZL,9,46.0,v34,Trans fat
ROU,9,62.5,v34,Trans fat
TUR,9,-132.0,v34,Trans fat
USA,9,2381.7,v34,Trans fat
ZAF,9,116.0,v34,Trans fat
AUS,10,309.0,v34,Trans fat
BGD,10,7013.8,v34,Trans fat
BGR,10,370.1,v34,Trans fat
BRA,10,1358.3,v34,Trans fat
CAN,10,103.0,v34,Trans fat
CHN,10,8464.1,v34,Trans fat
DEU,10,1066.9,v34,Trans fat
EGY,10,-232.7,v34,Trans fat
GBR,10,514.1,v34,Trans fat
GLB,10,54427.5,v34,Trans fat
IND,10,14837.2,v34,Trans fat
ISR,10,7.5,v34,Trans fat
JPN,10,2687.2,v34,Trans fat
MEX,10,-127.0,v34,Trans fat
NGA,10,-125.5,v34,Trans fat
NZL,10,62.2,v34,Trans fat
ROU,10,82.0,v34,Trans fat
TUR,10,-178.3,v34,Trans fat
USA,10,3249.6,v34,Trans fat
ZAF,10,158.1,v34,Trans fat
AUS,11,405.2,v34,Trans fat
BGD,11,9134.8,v34,Trans fat
BGR,11,471.2,v34,Trans fat
BRA,11,1798.5,v34,Trans fat
CAN,11,136.4,v34,Trans fat
CHN,11,11182.2,v34,Trans fat
DEU,11,1377.3,v34,Trans fat
EGY,11,-302.4,v34,Trans fat
GBR,11,668.5,v34,Trans fat
GLB,11,71628.2,v34,Trans fat
IND,11,19379.6,v34,Trans fat
ISR,11,9.9,v34,Trans fat
JPN,11,3475.1,v34,Trans fat
MEX,11,-168.7,v34,Trans fat
NGA,11,-165.9,v34,Trans fat
NZL,11,81.1,v34,Trans fat
ROU,11,103.9,v34,Trans fat
TUR,11,-232.5,v34,Trans fat
USA,11,4273.2,v34,Trans fat
ZAF,11,207.8,v34,Trans fat
AUS,12,515.1,v34,Trans fat
BGD,12,11535.2,v34,Trans fat
BGR,12,581.6,v34,Trans fat
BRA,12,2307.9,v34,Trans fat
CAN,12,175.0,v34,Trans fat
CHN,12,14314.4,v34,Trans fat
DEU,12,1725.8,v34,Trans fat
EGY,12,-381.4,v34,Trans fat
GBR,12,843.0,v34,Trans fat
GLB,12,91384.6,v34,Trans fat
IND,12,24540.6,v34,Trans fat
ISR,12,12.7,v34,Trans fat
JPN,12,4357.4,v34,Trans fat
MEX,12,-217.0,v34,Trans fat
NGA,12,-212.8,v34,Trans fat
NZL,12,102.6,v34,Trans fat
ROU,12,127.7,v34,Trans fat
TUR,12,-294.2,v34,Trans fat
USA,12,5446.9,v34,Trans fat
ZAF,12,264.7,v34,Trans fat
AUS,13,637.7,v34,Trans fat
BGD,13,14193.8,v34,Trans fat
BGR,13,699.6,v34,Trans fat
BRA,13,2884.4,v34,Trans fat
CAN,13,218.6,v34,Trans fat
CHN,13,17842.3,v34,Trans fat
DEU,13,2109.5,v34,Trans fat
EGY,13,-469.1,v34,Trans fat
GBR,13,1036.1,v34,Trans fat
GLB,13,113582.7,v34,Trans fat
IND,13,30279.4,v34,Trans fat
ISR,13,15.9,v34,Trans fat
JPN,13,5324.3,v34,Trans fat
MEX,13,-271.8,v34,Trans fat
NGA,13,-266.1,v34,Trans fat
NZL,13,126.5,v34,Trans fat
ROU,13,153.2,v34,Trans fat
TUR,13,-363.1,v34,Trans fat
USA,13,6762.3,v34,Trans fat
ZAF,13,328.6,v34,Trans fat
AUS,14,772.3,v34,Trans fat
BGD,14,17088.7,v34,Trans fat
BGR,14,823.6,v34,Trans fat
BRA,14,3525.1,v34,Trans fat
CAN,14,267.0,v34,Trans fat
CHN,14,21744.1,v34,Trans fat
DEU,14,2525.5,v34,Trans fat
EGY,14,-564.8,v34,Trans fat
GBR,14,1246.2,v34,Trans fat
GLB,14,138090.3,v34,Trans fat
IND,14,36553.5,v34,Trans fat
ISR,14,19.4,v34,Trans fat
JPN,14,6365.6,v34,Trans fat
MEX,14,-332.8,v34,Trans fat
NGA,14,-325.7,v34,Trans fat
NZL,14,152.5,v34,Trans fat
ROU,14,180.1,v34,Trans fat
TUR,14,-438.8,v34,Trans fat
