iso3,outcome,glp1_channel,conv_wt,deaths,deaths_lo,deaths_hi,rate_per_100k
MEX,IschStroke,完全汇流-结构可及,1.0,1358.4811918078003,84.76503332884056,4251.0835928544,1.7219305753214293
MEX,IschStroke,纯直接效应-结构不可及,0.0,-1.83274919554043,-444.0640812792592,617.2418222660075,-0.0023230847035115346
MEX,IschStroke,部分汇流-结构小部可及,0.17066666666666666,624.61679020692,-176.51673873825487,1532.7855041506182,0.7917273756916291
MEX,SAH,基本不汇流-结构近乎不可及,0.029999999999999995,332.2765343935199,-21.974655661314863,775.6287735494552,0.42117412260426346
MEX,SAH,完全汇流-结构可及,1.0,231.05589112841744,0.0050699432330888845,808.374594175537,0.2928728096799823
MEX,SAH,纯直接效应-结构不可及,0.0,-420.6922536021338,-1682.3904024467472,675.4116892849593,-0.5332446695963388
MEX,T2D,完全汇流-结构可及,1.0,26861.15999560824,5349.679883520202,52525.41779771156,34.047620949015396
MEX,T2D,纯直接效应-结构不可及,0.0,118.79230635663575,4.77088834026117,415.3394312842012,0.15057411590383035
NGA,CKD,完全汇流-结构可及,1.0,18063.243914973926,6119.917830800665,41399.242636970375,20.619601318901218
NGA,ICH,基本不汇流-结构近乎不可及,0.024,5190.719980445463,-257.7685731824766,12322.779909700455,5.925324214113878
NGA,ICH,完全汇流-结构可及,1.0,2278.3726116598614,-0.02944799873404191,11143.35742157089,2.6008138476935305
NGA,ICH,纯直接效应-结构不可及,0.0,-433.31418325115254,-2576.5043478532066,841.0852734027,-0.49463793693542485
NGA,ICH,部分汇流-结构小部可及,0.119,1273.9403000033842,-52.83206393426139,5432.014984394102,1.4542316548344696
NGA,IHD,基本不汇流-结构近乎不可及,0.006,18121.319688812968,-53420.06806351951,74377.55912604304,20.68589612776747
NGA,IHD,完全汇流-结构可及,1.0,4825.1996843246425,-0.024565959025080776,22969.45393155582,5.508074532082503
NGA,IHD,纯直接效应-结构不可及,0.0,24480.39586168175,-4770.849253509477,62940.584734833814,27.944925350773328
NGA,IHD,部分汇流-结构小部可及,0.2012,34154.617220464504,6873.979267668671,78737.25625363355,38.98826775526452
NGA,IschStroke,完全汇流-结构可及,1.0,3312.1552214187236,97.37037438857934,15715.884884289526,3.780900069414229
NGA,IschStroke,纯直接效应-结构不可及,0.0,-214.20228690939356,-891.3224470727058,175.87484012989765,-0.24451675338377135
NGA,IschStroke,部分汇流-结构小部可及,0.17066666666666666,4535.872354451805,-704.0065228266046,12556.300324134378,5.1778008436618626
NGA,SAH,基本不汇流-结构近乎不可及,0.029999999999999995,296.0780994363019,-16.3875735535711,1047.6304581386437,0.3379798445047653
NGA,SAH,完全汇流-结构可及,1.0,93.94522430316943,-0.003977326668311961,592.0235498700297,0.10724059753964182
NGA,SAH,纯直接效应-结构不可及,0.0,-23.612229170249922,-170.20190324354758,50.67129649331883,-0.0269538934442156
NGA,T2D,完全汇流-结构可及,1.0,6377.203201591494,1028.1085155721341,16574.96763146644,7.279721636124894
NGA,T2D,纯直接效应-结构不可及,0.0,24.21810293232849,0.5283409720995969,100.48711741354441,0.02764551204176367
NZL,CKD,完全汇流-结构可及,1.0,208.57147810848286,56.13632526799882,462.9944132740377,5.958718355781032
NZL,ICH,基本不汇流-结构近乎不可及,0.024,20.000234088116244,-1.2450741322036813,42.87833389751999,0.5713905039249407
NZL,ICH,完全汇流-结构可及,1.0,14.743442447753068,0.005822033294080063,59.460996922323616,0.4212082204985553
NZL,ICH,纯直接效应-结构不可及,0.0,-26.975851546893235,-134.67628570186045,68.64774800797154,-0.7706782501281958
NZL,ICH,部分汇流-结构小部可及,0.119,0.7047447950922178,-0.01712909656625751,4.371711124809689,0.02013398852393877
NZL,IHD,基本不汇流-结构近乎不可及,0.006,385.03997899151017,-748.7322574815655,1392.2402916181138,11.000280629611844
NZL,IHD,完全汇流-结构可及,1.0,128.993279453065,0.0707109503481142,503.4697801573242,3.6852336140111452
NZL,IHD,纯直接效应-结构不可及,0.0,818.4083532132348,-153.39588911273518,1946.9019382750587,23.381264404137568
NZL,IHD,部分汇流-结构小部可及,0.2012,1206.3295650068928,369.6419360620455,2196.6290423019673,34.46385952344444
NZL,IschStroke,完全汇流-结构可及,1.0,46.46586399086777,3.512534550789636,169.34964218665755,1.3274921345458295
NZL,IschStroke,纯直接效应-结构不可及,0.0,11.0970114686612,-21.800540735713557,57.02699909475737,0.3170326380783067
NZL,IschStroke,部分汇流-结构小部可及,0.17066666666666666,36.92329700469742,-52.21871910107115,134.61022649829323,1.0548687174926676
NZL,SAH,基本不汇流-结构近乎不可及,0.029999999999999995,13.841049478592048,-0.9404920820744362,29.88847907426732,0.3954275835762299
NZL,SAH,完全汇流-结构可及,1.0,7.633587798054278,0.0016799428483870666,30.19776149031686,0.21808542637394365
NZL,SAH,纯直接效应-结构不可及,0.0,-21.189497182156426,-104.81966249760497,47.81760308091573,-0.6053667881828696
NZL,T2D,完全汇流-结构可及,1.0,180.03928190205204,31.81677594791627,361.5539696113745,5.143576598107069
NZL,T2D,纯直接效应-结构不可及,0.0,3.831387388365545,1.2686808227372495,7.2810898659871075,0.10945963736847676
ROU,CKD,完全汇流-结构可及,1.0,715.1118881774045,155.64251233135548,1605.62060744377,5.054965831598762
ROU,ICH,基本不汇流-结构近乎不可及,0.024,380.26150618318445,-24.21380362707157,800.8281290044871,2.687983450712007
ROU,ICH,完全汇流-结构可及,1.0,1268.611571829492,319.000198123237,2501.0155950220587,8.967531172657559
ROU,ICH,纯直接效应-结构不可及,0.0,-508.91667233166135,-2166.904363188082,946.2334133636241,-3.597418015695598
ROU,ICH,部分汇流-结构小部可及,0.119,-0.0029961186588167775,-0.012746810626553298,0.0008307096658251307,-2.117889200015241e-05
ROU,IHD,基本不汇流-结构近乎不可及,0.006,3792.115802914196,-6484.872022003045,13477.242942718884,26.805617596503343
ROU,IHD,完全汇流-结构可及,1.0,5786.226599729264,1419.480600507628,10879.477906192998,40.90154035904266
ROU,IHD,纯直接效应-结构不可及,0.0,8710.136507341089,-1826.7756556205934,20564.560670881623,61.57000486369678
ROU,IHD,部分汇流-结构小部可及,0.2012,10727.650625050996,2654.4954971994157,20011.812355809703,75.8313604618877
ROU,IschStroke,完全汇流-结构可及,1.0,3679.0315926090902,933.5698886113832,7455.419168841452,26.006250632205543
ROU,IschStroke,纯直接效应-结构不可及,0.0,-12.757432804413606,-395.747920006853,543.6595930719528,-0.09017943624121336
ROU,IschStroke,部分汇流-结构小部可及,0.17066666666666666,416.8067167510014,-403.7751500021365,1426.0995321647115,2.9463133621329
ROU,SAH,基本不汇流-结构近乎不可及,0.029999999999999995,71.96724888839188,-4.906213768949329,150.49317809671123,0.5087203696923238
ROU,SAH,完全汇流-结构可及,1.0,199.81365402775813,47.02362353813393,420.8502719945655,1.4124379841754788
ROU,SAH,纯直接效应-结构不可及,0.0,-101.10503276801266,-425.20823117882355,182.78725050605047,-0.7146888402982167
ROU,T2D,完全汇流-结构可及,1.0,576.3018444342049,148.36205508025063,1160.588807052821,4.073748710466899
ROU,T2D,纯直接效应-结构不可及,0.0,5.375443735718395,0.9873606966385982,12.251729980140754,0.03799780826325336
TUR,CKD,完全汇流-结构可及,1.0,3100.2619038305274,367.8676498209147,9870.10347137505,5.687151164188792
TUR,ICH,基本不汇流-结构近乎不可及,0.024,398.86155095906577,-19.97357603957071,1181.1767478312063,0.7316755823384776
TUR,ICH,完全汇流-结构可及,1.0,613.1599422188344,5.740609287749598,2683.025372321448,1.1247866752532265
TUR,ICH,纯直接效应-结构不可及,0.0,-439.7028831742161,-2172.0445343382835,836.77976949475,-0.8065953269469673
TUR,ICH,部分汇流-结构小部可及,0.119,-0.0025912426309480066,-0.01527506557347789,3.880884623397786e-05,-4.753401164941437e-06
TUR,IHD,基本不汇流-结构近乎不可及,0.006,10566.470495664753,-26537.422047522447,42181.18404916394,19.383238205307205
TUR,IHD,完全汇流-结构可及,1.0,5161.408622899981,75.51544668736668,18454.66195249459,9.468139134410462
TUR,IHD,纯直接效应-结构不可及,0.0,14949.600065494871,-346.3224908654764,37529.47098703749,27.423694530964884
TUR,IHD,部分汇流-结构小部可及,0.2012,12185.561515636278,3136.1004288285862,28182.897128740144,22.35331481973185
TUR,IschStroke,完全汇流-结构可及,1.0,1996.0768509123545,69.98079323652554,7584.310724190535,3.661623159143603
TUR,IschStroke,纯直接效应-结构不可及,0.0,-136.92894029873162,-550.4324023939907,200.13309233401256,-0.25118380523558437
TUR,IschStroke,部分汇流-结构小部可及,0.17066666666666666,511.931359822321,-647.9214866061004,2079.9216464269834,0.9390919603924581
TUR,SAH,基本不汇流-结构近乎不可及,0.029999999999999995,107.31702658863853,-4.94359852786914,305.5893196941946,0.19686341723154566
TUR,SAH,完全汇流-结构可及,1.0,127.80071499362371,1.1783860859623838,584.7894754384413,0.23443889826279599
TUR,SAH,纯直接效应-结构不可及,0.0,-128.04301517043834,-565.7946541102926,211.59813018697196,-0.23488337610866827
TUR,T2D,完全汇流-结构可及,1.0,3832.0849789554336,751.6651392244418,9157.351850312649,7.029614666557572
TUR,T2D,纯直接效应-结构不可及,0.0,26.913534310310208,1.0197049021839626,102.84707725667339,0.04937045408847583
USA,CKD,完全汇流-结构可及,1.0,29941.243133650383,9455.847974072254,63527.35727173267,12.914131719989474
USA,ICH,基本不汇流-结构近乎不可及,0.024,2140.8619497668305,-147.07573602030936,4423.091286012334,0.923387619217787
USA,ICH,完全汇流-结构可及,1.0,1926.8421531968386,5.122028947896581,6697.3001453717525,0.831077495978984
USA,ICH,纯直接效应-结构不可及,0.0,-2932.0787267283104,-16154.679960996536,6967.767427025416,-1.2646519291576241
USA,ICH,部分汇流-结构小部可及,0.119,45.68090163655742,-0.7012186183952503,265.29356449216175,0.01970289537375204
USA,IHD,基本不汇流-结构近乎不可及,0.006,25360.791779977455,-7789.296225150217,59822.156982906505,10.938510605852903
USA,IHD,完全汇流-结构可及,1.0,13242.601507268997,38.35473726921178,45354.602330581474,5.711743477611342
USA,IHD,纯直接效应-结构不可及,0.0,78813.25464781301,-10379.5353444703,180963.90556721837,33.993403255158725
USA,IHD,部分汇流-结构小部可及,0.2012,65404.50085491943,25873.317077128646,116443.73354381436,28.209995668861072
USA,IschStroke,完全汇流-结构可及,1.0,4652.175572269653,493.7057623425544,15126.482832040807,2.0065569040213393
USA,IschStroke,纯直接效应-结构不可及,0.0,644.1973290568346,-1414.2493188089077,3660.2798294941813,0.27785249677076773
USA,IschStroke,部分汇流-结构小部可及,0.17066666666666666,2674.2761297561415,-2857.2962124494334,8585.89732411707,1.1534575916281906
USA,SAH,基本不汇流-结构近乎不可及,0.029999999999999995,841.293058495186,-57.87800786749398,1785.4561594389322,0.3628630021814011
USA,SAH,完全汇流-结构可及,1.0,611.1949664877845,1.241609954546235,2194.8930621970753,0.26361805582303804
USA,SAH,纯直接效应-结构不可及,0.0,-1162.6365573506962,-6449.147036905322,2758.215451078453,-0.501463535668215
USA,T2D,完全汇流-结构可及,1.0,25492.494280037565,6767.562349857336,47733.09025291671,10.995315977160839
USA,T2D,纯直接效应-结构不可及,0.0,379.89236332199476,131.8707918298927,730.7601521019837,0.16385358475128248
ZAF,CKD,完全汇流-结构可及,1.0,7204.996979319702,2749.56717516743,14551.40788966645,19.354039597055117
ZAF,ICH,基本不汇流-结构近乎不可及,0.024,2814.281617898579,-170.2364851292175,5898.1956235932985,7.559714185364766
ZAF,ICH,完全汇流-结构可及,1.0,555.1720193185733,-0.0965524175800925,3176.8649506088727,1.4913012838047361
ZAF,ICH,纯直接效应-结构不可及,0.0,-1459.462041502511,-7235.351469565293,3556.149052795173,-3.920402218448333
ZAF,ICH,部分汇流-结构小部可及,0.119,1119.8148340127289,-93.73966389482696,3018.259109682273,3.008042987534801
ZAF,IHD,基本不汇流-结构近乎不可及,0.006,1775.727655693385,-2864.3885570266953,7486.049844363317,4.769953889018926
ZAF,IHD,完全汇流-结构可及,1.0,738.907596679041,-0.032979061051820344,4077.897452830554,1.9848511978198335
ZAF,IHD,纯直接效应-结构不可及,0.0,11434.631012943424,-2304.5487037840953,26849.004424660296,30.715668866681092
ZAF,IHD,部分汇流-结构小部可及,0.2012,15009.45728533303,4117.266825542241,26946.212063562285,40.31835564462254
ZAF,IschStroke,完全汇流-结构可及,1.0,677.7719266061708,44.67654566955409,3321.7762083045827,1.8206287584796093
ZAF,IschStroke,纯直接效应-结构不可及,0.0,-22.007521583666687,-636.9572954407636,845.6149876864993,-0.0591165333428838
ZAF,IschStroke,部分汇流-结构小部可及,0.17066666666666666,2169.3626811399627,-339.3829102936154,5078.068948609931,5.827335022022565
ZAF,SAH,基本不汇流-结构近乎不可及,0.029999999999999995,161.27757706328853,-11.002869863787911,393.6932739971881,0.4332233062080638
ZAF,SAH,完全汇流-结构可及,1.0,21.37235062252097,-0.008600911892474318,125.44439089160576,0.05741033916012447
ZAF,SAH,纯直接效应-结构不可及,0.0,-63.8941730557973,-333.1156327217099,154.42394000159422,-0.17163232113662236
ZAF,T2D,完全汇流-结构可及,1.0,13147.644786857865,1447.0459600441254,30034.598926980427,35.31716092917621
ZAF,T2D,纯直接效应-结构不可及,0.0,280.5473096958506,72.37921929513931,614.7120471278783,0.7536052764887422
