outcome,iso3,coverage,PAF_diet,share_reach,flow_available,pif_med_pop,pif_resid_pop,averted_med_raw,averted_med_samebase,spillover_nondiet,averted_resid_samebase,flow_ratio
IschStroke,GBR,0.2,0.08310330484193981,0.6136543014996053,True,0.013199999999999998,0.02679999999999999,0.15883844842399508,0.15883844842399508,0.0,0.32249018316386874,0.25884027543820165
IschStroke,GBR,0.5,0.08310330484193981,0.6136543014996053,True,0.032999999999999995,0.06699999999999998,0.3970961210599877,0.3970961210599877,0.0,0.8062254579096718,0.6471006885955042
IschStroke,GLB,0.05,0.14337628328090896,0.5766584238253951,True,0.0032999999999999995,0.006699999999999998,0.023016358943651078,0.023016358943651078,0.0,0.04673018330983703,0.03991333169290551
IschStroke,GLB,0.1,0.14337628328090896,0.5766584238253951,True,0.006599999999999999,0.013399999999999995,0.046032717887302156,0.046032717887302156,0.0,0.09346036661967407,0.07982666338581101
IschStroke,GLB,0.2,0.14337628328090896,0.5766584238253951,True,0.013199999999999998,0.02679999999999999,0.09206543577460431,0.09206543577460431,0.0,0.18692073323934813,0.15965332677162203
IschStroke,GLB,0.5,0.14337628328090896,0.5766584238253951,True,0.032999999999999995,0.06699999999999998,0.23016358943651077,0.23016358943651077,0.0,0.4673018330983703,0.399133316929055
IschStroke,IND,0.05,0.15718897939184195,0.29912663755458513,True,0.0032999999999999995,0.006699999999999998,0.020993838198883733,0.020993838198883733,0.0,0.042623853312885145,0.07018378025612226
IschStroke,IND,0.1,0.15718897939184195,0.29912663755458513,True,0.006599999999999999,0.013399999999999995,0.041987676397767466,0.041987676397767466,0.0,0.08524770662577029,0.14036756051224453
IschStroke,IND,0.2,0.15718897939184195,0.29912663755458513,True,0.013199999999999998,0.02679999999999999,0.08397535279553493,0.08397535279553493,0.0,0.17049541325154058,0.28073512102448905
IschStroke,IND,0.5,0.15718897939184195,0.29912663755458513,True,0.032999999999999995,0.06699999999999998,0.20993838198883732,0.20993838198883732,0.0,0.42623853312885146,0.7018378025612226
IschStroke,ISR,0.05,0.0654565204902102,0.7314814814814815,True,0.0032999999999999995,0.006699999999999998,0.05041514543220418,0.05041514543220418,0.0,0.10235802254417209,0.06892197097060825
IschStroke,ISR,0.1,0.0654565204902102,0.7314814814814815,True,0.006599999999999999,0.013399999999999995,0.10083029086440835,0.10083029086440835,0.0,0.20471604508834418,0.1378439419412165
IschStroke,ISR,0.2,0.0654565204902102,0.7314814814814815,True,0.013199999999999998,0.02679999999999999,0.2016605817288167,0.2016605817288167,0.0,0.40943209017668836,0.275687883882433
IschStroke,ISR,0.5,0.0654565204902102,0.7314814814814815,True,0.032999999999999995,0.06699999999999998,0.5041514543220418,0.5041514543220418,0.0,1.023580225441721,0.6892197097060824
IschStroke,JPN,0.05,0.12172806303734093,0.7257568398899142,True,0.0032999999999999995,0.006699999999999998,0.027109607412283406,0.027109607412283406,0.0,0.055040718079484484,0.03735356792007018
IschStroke,JPN,0.1,0.12172806303734093,0.7257568398899142,True,0.006599999999999999,0.013399999999999995,0.05421921482456681,0.05421921482456681,0.0,0.11008143615896897,0.07470713584014035
IschStroke,JPN,0.2,0.12172806303734093,0.7257568398899142,True,0.013199999999999998,0.02679999999999999,0.10843842964913362,0.10843842964913362,0.0,0.22016287231793794,0.1494142716802807
IschStroke,JPN,0.5,0.12172806303734093,0.7257568398899142,True,0.032999999999999995,0.06699999999999998,0.27109607412283404,0.27109607412283404,0.0,0.5504071807948449,0.3735356792007017
IschStroke,MEX,0.05,0.09180914998358336,0.6812998859749145,True,0.0032999999999999995,0.006699999999999998,0.03594412975820037,0.03594412975820037,0.0,0.07297747556967953,0.052758162004923385
IschStroke,MEX,0.1,0.09180914998358336,0.6812998859749145,True,0.006599999999999999,0.013399999999999995,0.07188825951640074,0.07188825951640074,0.0,0.14595495113935905,0.10551632400984677
IschStroke,MEX,0.2,0.09180914998358336,0.6812998859749145,True,0.013199999999999998,0.02679999999999999,0.14377651903280148,0.14377651903280148,0.0,0.2919099022787181,0.21103264801969354
IschStroke,MEX,0.5,0.09180914998358336,0.6812998859749145,True,0.032999999999999995,0.06699999999999998,0.35944129758200366,0.35944129758200366,0.0,0.7297747556967952,0.5275816200492338
IschStroke,NGA,0.05,0.09111719376501932,0.38241980298055067,True,0.0032999999999999995,0.006699999999999998,0.036217094311643494,0.036217094311643494,0.0,0.07353167632970041,0.09470507026406644
IschStroke,NGA,0.1,0.09111719376501932,0.38241980298055067,True,0.006599999999999999,0.013399999999999995,0.07243418862328699,0.07243418862328699,0.0,0.14706335265940082,0.18941014052813288
IschStroke,NGA,0.2,0.09111719376501932,0.38241980298055067,True,0.013199999999999998,0.02679999999999999,0.14486837724657398,0.14486837724657398,0.0,0.29412670531880164,0.37882028105626575
